id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
36916,SJVF,small_airport,"Fazenda Colorado Airport",-18.817777633666992,-53.8650016784668,1785,SA,BR,BR-MS,Figueirão,0,SJVF,,,,,,50,2008-06-24T09:40:26+00:00
35961,SIFQ,small_airport,"Condomínio Menega Airport",-29.044443130493164,-51.13888931274414,2566,SA,BR,BR-RS,"Flores Da Cunha",0,SIFQ,,,,,,50,2008-06-24T09:40:26+00:00
36090,SILM,small_airport,"Fazenda Regalito Airport",-14.470556259155273,-46.872501373291016,1598,SA,BR,BR-GO,"Flores De Goiás",0,SILM,,,,,,50,2008-06-24T09:40:26+00:00
35621,SDLV,small_airport,"Fazenda São Francisco Airport",-22.920833587646484,-51.35194396972656,1581,SA,BR,BR-PR,Florestópolis,0,SDLV,,,,,,50,2008-06-24T09:40:26+00:00
378,SNQG,small_airport,"Cangapara Airport",-6.8463897705078125,-43.077301025390625,689,SA,BR,BR-PI,Floriano,0,SNQG,FLB,SNQG,,,,50,2008-06-24T09:40:26+00:00
569,SWOB,small_airport,"Fonte Boa Airport",-2.5326099395800004,-66.0831985474,207,SA,BR,BR-AM,"Fonte Boa",0,SWOB,FBA,SWOB,,http://en.wikipedia.org/wiki/Fonte_Boa_Airport,,50,2012-10-21T17:18:38+00:00
535,SWFR,small_airport,"Formosa Airport",-15.555100440979004,-47.345699310302734,3166,SA,BR,BR-GO,Formosa,0,SWFR,,SWFR,,,,50,2008-06-24T09:40:26+00:00
177,SDKJ,small_airport,"Formosa do Rio Preto Airport",-11.021599769592285,-45.18669891357422,1598,SA,BR,BR-BA,"Formosa Do Rio Preto",0,SDKJ,,SDKJ,,,,50,2008-06-24T09:40:26+00:00
37813,SWCJ,small_airport,"Coperjava Airport",-11.816944122314453,-49.75055694580078,699,SA,BR,BR-TO,"Formoso Do Araguaia",0,SWCJ,,,,,,50,2008-06-24T09:40:26+00:00
37822,SWCU,small_airport,"Fazenda Canuanã Airport",-11.977499961853027,-49.90805435180664,787,SA,BR,BR-TO,"Formoso Do Araguaia",0,SWCU,,,,,,50,2008-06-24T09:40:26+00:00
37938,SWKE,small_airport,"Cobrape Airport",-11.50861,-49.84222,656,SA,BR,BR-TO,"Formoso Do Araguaia",0,SWKE,,,,,,50,2010-06-04T15:09:19+00:00
37080,SNFF,small_airport,"Feijó Airport",-3.809443950653076,-38.616943359375,82,SA,BR,BR-CE,Fortaleza,0,SNFF,,,,,,50,2008-06-24T09:40:26+00:00
37075,SNEN,small_airport,"Fazenda Calumbi Airport",-5.813333034515381,-44.137779235839844,689,SA,BR,BR-MA,Fortuna,0,SNEN,,,,,,50,2009-08-16T13:34:24+00:00
37878,SWFU,small_airport,"Fortuna Airport",-16.16694450378418,-59.50055694580078,866,SA,BR,BR-MT,Fortuna,0,SWFU,,,,,,50,2008-06-24T09:40:26+00:00
452,SSFE,small_airport,"Estância Hércules Airport",-25.4606990814209,-54.59880065917969,558,SA,BR,BR-PR,"Foz Do Iguaçu",0,SSFE,,SSFE,,,,50,2008-06-24T09:40:26+00:00
37083,SNFK,closed,"Francisco Sá Airport",-16.437573,-43.469187,2484,SA,BR,BR-MG,"Francisco Sá",0,,,,,,SNFK,50,2018-07-13T12:54:13+00:00
37708,SSWF,small_airport,"Frederico Westphalen Airport",-27.3477783203125,-53.40250015258789,1857,SA,BR,BR-RS,"Frederico Westphalen",0,SSWF,,,,,,50,2008-06-24T09:40:26+00:00
37463,SSFL,small_airport,"João Pereira dos Santos Filho Airport",-7.099999904632568,-40.62694549560547,1466,SA,BR,BR-PI,Fronteiras,0,SSFL,,,,,,50,2008-06-24T09:40:26+00:00
35719,SDSE,small_airport,"Sítio Santa Helena Airport",-21.47333335876465,-50.61555480957031,1414,SA,BR,BR-SP,"Gabriel Monteiro",0,SDSE,,,,,,50,2008-06-24T09:40:26+00:00
35593,SDKC,small_airport,"Fazenda Eldorado Airport",-22.303611755371094,-49.462223052978516,1771,SA,BR,BR-SP,Gália,0,SDKC,,,,,,50,2008-06-24T09:40:26+00:00
316,SNGN,small_airport,"Garanhuns Airport",-8.834280014038086,-36.47159957885742,2533,SA,BR,BR-PE,Garanhuns,0,SNGN,QGP,SNGN,,,,50,2008-06-24T09:40:26+00:00
29887,SDGC,small_airport,"Garça Airport",-22.1835994720459,-49.65610122680664,2182,SA,BR,BR-SP,Garça,0,SDGC,0,,,,,50,2008-06-24T09:40:26+00:00
36407,SIZS,small_airport,"Agropecuária Equus Airport",-13.537500381469727,-53.43916702270508,1201,SA,BR,BR-MT,Gaúcha,0,SIZS,,,,,,50,2008-06-24T09:40:26+00:00
35981,SIGO,small_airport,"Fazenda Araguari Airport",-13.33666706085205,-53.95777893066406,2126,SA,BR,BR-MT,"Gaúcha Do Norte",0,SIGO,,,,,,50,2008-06-24T09:40:26+00:00
36947,SJWL,small_airport,"Boca da Mata Airport",-13.574443817138672,-53.983055114746094,1804,SA,BR,BR-MT,"Gaúcha Do Norte",0,SJWL,,,,,,50,2008-06-24T09:40:26+00:00
5909,SBGP,small_airport,"EMBRAER - Unidade Gavião Peixoto Airport",-21.773700714111328,-48.40510177612305,1998,SA,BR,BR-SP,"Gavião Peixoto",0,SBGP,0,,,http://en.wikipedia.org/wiki/Embraer_Unidade_Gavi%C3%A3o_Peixoto_Airport,,50,2008-06-24T09:40:26+00:00
36430,SJAW,small_airport,"Fazenda Citrícola Airport",-21.725278854370117,-48.451942443847656,2057,SA,BR,BR-SP,"Gavião Peixoto",0,SJAW,,,,,,50,2009-08-16T13:34:07+00:00
35939,SIEN,small_airport,"Fazenda São Marcos Airport",-15.404999732971191,-53.342220306396484,1503,SA,BR,BR-MT,"General Carneiro",0,SIEN,,,,,,50,2008-06-24T09:40:26+00:00
35980,SIGN,small_airport,"Asa Delta Airport",-15.571389198303223,-53.233612060546875,1585,SA,BR,BR-MT,"General Carneiro",0,SIGN,,,,,,50,2008-06-24T09:40:26+00:00
38133,SWWI,small_airport,"Fazenda Fortaleza Airport",-15.673333168029785,-53.57833480834961,1995,SA,BR,BR-MT,"General Carneiro",0,SWWI,,,,,,50,2008-06-24T09:40:26+00:00
317,SNGT,small_airport,"Gentio de Ouro Airport",-11.441699981689453,-42.5181999206543,3501,SA,BR,BR-BA,"Gentio De Ouro",0,SNGT,,SNGT,,,,50,2008-06-24T09:40:26+00:00
30343,SNRN,small_airport,"Fazenda Vinte de Maio Airport",-21.808889389038086,-49.97111129760742,1509,SA,BR,BR-SP,Getulina,0,SNRN,,,,,,50,2008-09-09T08:34:02+00:00
35544,SDHC,small_airport,"Fazenda Koga Airport",-21.871944427490234,-49.98027801513672,1292,SA,BR,BR-SP,Getulina,0,SDHC,,,,,,50,2008-06-24T09:40:26+00:00
37089,SNGB,small_airport,"Gilbués Airport",-9.833610534667969,-45.36722183227539,1476,SA,BR,BR-PI,Gilbués,0,SNGB,,,,,,50,2008-06-24T09:40:26+00:00
232,SIPE,small_airport,"Itapessoca Airport",-7.656010150909424,-34.85649871826172,16,SA,BR,BR-PE,Goiana,0,SIPE,,SIPE,,,,50,2008-06-24T09:40:26+00:00
37888,SWGO,small_airport,"Goianésia Airport",-15.34000015258789,-49.136112213134766,2303,SA,BR,BR-GO,Goianésia,0,SWGO,,,,,,50,2008-06-24T09:40:26+00:00
38007,SWOS,small_airport,"Fazenda Tapajós Airport",-15.171943664550781,-48.95305633544922,2289,SA,BR,BR-GO,Goianésia,0,SWOS,,,,,,50,2008-06-24T09:40:26+00:00
36337,SIWM,small_airport,"Fazenda Bandeirantes Airport",-17.99138832092285,-49.5352783203125,1969,SA,BR,BR-GO,Goiatuba,0,SIWM,,,,,,50,2008-06-24T09:40:26+00:00
37958,SWMB,small_airport,"Fazenda Marimbondo Airport",-17.977222442626953,-49.58833312988281,2165,SA,BR,BR-GO,Goiatuba,0,SWMB,,,,,,50,2008-06-24T09:40:26+00:00
459,SSGW,small_airport,"Goio-Erê Airport",-24.220300674438477,-53.044498443603516,1608,SA,BR,BR-PR,Goio-Erê,0,SSGW,,SSGW,,,,50,2008-06-24T09:40:26+00:00
37097,SNGR,small_airport,"Gorotire Airport",-7.783610820770264,-51.133888244628906,656,SA,BR,BR-PA,Gorotire,0,SNGR,,,,,,50,2008-06-24T09:40:26+00:00
36736,SJNV,small_airport,"Fazenda São Francisco Airport",-18.43138885498047,-50.25611114501953,1857,SA,BR,BR-GO,Gouvelândia,0,SJNV,,,,,,50,2008-06-24T09:40:26+00:00
29910,SNGJ,small_airport,"Grajaú Airport",-5.8002800941467285,-46.1338996887207,773,SA,BR,BR-MA,Grajaú,0,SNGJ,0,,,,,50,2008-06-24T09:40:26+00:00
35993,SIHB,small_airport,"Fazenda Soberana Airport",-5.4558329582214355,-46.0625,417,SA,BR,BR-MA,Grajaú,0,SIHB,,,,,,50,2008-06-24T09:40:26+00:00
29922,SNGD,small_airport,"Guadalupe Airport",-6.782219886779785,-43.58219909667969,564,SA,BR,BR-PI,Guadalupe,0,SNGD,GDP,,,,,50,2008-06-24T09:40:26+00:00
37520,SSJC,small_airport,"Fazenda do Jacuí Airport",-29.983055114746094,-51.30055618286133,26,SA,BR,BR-RS,Guaíba,0,SSJC,,,,,,50,2008-06-24T09:40:26+00:00
35526,SDGJ,small_airport,"Fazenda Suíssa Airport",-21.907315,-49.85664,1748,SA,BR,BR-SP,Guaimbê,0,,,,,,SDGJ,50,2018-09-16T09:47:06+00:00
460,SSGY,small_airport,"Guaíra Airport",-24.081100463867188,-54.19169998168945,889,SA,BR,BR-PR,Guaíra,0,SSGY,QGA,SSGY,,,,50,2008-06-24T09:40:26+00:00
30510,SSUX,small_airport,"Usina Mandu Airport",-20.482200622558594,-48.372798919677734,1597,SA,BR,BR-SP,Guaíra,0,SSUX,0,,,,,50,2008-06-24T09:40:26+00:00
35521,SDGB,small_airport,"Usina Colorado Airport",-20.27694320678711,-48.18194580078125,1988,SA,BR,BR-SP,Guaíra,0,SDGB,,,,,,50,2008-06-24T09:40:26+00:00
38050,SWRG,small_airport,"Fazenda Rancho Maria e Tereza Airport",-10.825833320617676,-65.2286148071289,492,SA,BR,BR-RO,Guajará-Mirim,0,SWRG,,,,,,50,2009-08-16T13:34:41+00:00
314,SNGH,small_airport,"Guanhães Airport",-18.707700729370117,-42.83890151977539,2618,SA,BR,BR-MG,Guanhães,0,SNGH,,SNGH,,,,50,2008-06-24T09:40:26+00:00
35602,SDKQ,small_airport,"Fazenda São João Airport",-20.21666717529297,-49.06666564941406,1673,SA,BR,BR-SP,Guaraci,0,SDKQ,,,,,,50,2008-06-24T09:40:26+00:00
35832,SDZT,small_airport,"Fazenda Posses do Rio Grande Airport",-20.310832977294922,-48.97694396972656,1581,SA,BR,BR-SP,Guaraci,0,SDZT,,,,,,50,2008-06-24T09:40:26+00:00
36368,SIXX,small_airport,"Usinas Braco Norte Airport",-9.658332824707031,-54.954444885253906,1159,SA,BR,BR-MT,"Guarantã Do Norte",0,SIXX,,,,,,50,2008-06-24T09:40:26+00:00
37583,SSNM,small_airport,"Guarantã Airport",-9.965832710266113,-54.8849983215332,968,SA,BR,BR-MT,"Guarantã Do Norte",0,SSNM,,,,,,50,2008-06-24T09:40:26+00:00
37188,SNNM,small_airport,"Entre Rios - Vitória Airport",-25.566110610961914,-51.496665954589844,3602,SA,BR,BR-PR,Guarapuava,0,SNNM,,,,,,50,2008-06-24T09:40:26+00:00
35527,SDGK,small_airport,"Fazenda Gurucaia Airport",-21.494602,-50.735522,1345,SA,BR,BR-SP,Guararapes,0,,,,,,SDGK,50,2018-09-16T10:36:06+00:00
35533,SDGR,small_airport,"Guararapes Airport",-21.2630558013916,-50.65305709838867,1312,SA,BR,BR-SP,Guararapes,0,SDGR,,,,,,50,2008-06-24T09:40:26+00:00
35617,SDLQ,small_airport,"Fazenda Perobal Airport",-21.503610610961914,-50.77805709838867,1339,SA,BR,BR-SP,Guararapes,0,SDLQ,,,,,,50,2008-06-24T09:40:26+00:00
35926,SIEA,small_airport,"Fazenda Ibiporã Airport",-21.463333129882812,-50.79666519165039,1181,SA,BR,BR-SP,Guararapes,0,SIEA,,,,,,50,2008-06-24T09:40:26+00:00
36044,SIJG,small_airport,"Fazenda Jaguaretê Airport",-21.44333267211914,-50.723331451416016,1290,SA,BR,BR-SP,Guararapes,0,SIJG,,,,,,50,2008-06-24T09:40:26+00:00
394,SNSR,small_airport,"Fazenda Santos Reis Airport",-17.54789924621582,-46.97869873046875,2165,SA,BR,BR-MG,Guarda-Mor,0,SNSR,,SNSR,,,,50,2008-06-24T09:40:26+00:00
35536,SDGU,small_airport,"Usina Bonfim Airport",-21.404443740844727,-48.3033332824707,2116,SA,BR,BR-SP,Guariba,0,SDGU,,,,,,50,2008-06-24T09:40:26+00:00
35733,SDSV,small_airport,"Fazenda Santa Cândida Airport",-21.327777862548828,-48.171112060546875,2080,SA,BR,BR-SP,Guariba,0,SDSV,,,,,,50,2008-06-24T09:40:26+00:00
35831,SDZR,small_airport,"Fazenda Cruzeiro Airport",-21.412221908569336,-48.328609466552734,2116,SA,BR,BR-SP,Guariba,0,SDZR,,,,,,50,2008-06-24T09:40:26+00:00
37894,SWHA,small_airport,"Fazenda Boa Esperança Soberbinho Airport",-14.644721984863281,-49.81638717651367,1553,SA,BR,BR-GO,Guarinos,0,SWHA,,,,,,50,2009-08-16T13:34:39+00:00
318,SNGX,small_airport,"Guaxupé Airport",-21.326400756835938,-46.731201171875,2786,SA,BR,BR-MG,Guaxupé,0,SNGX,,SNGX,,,,50,2008-06-24T09:40:26+00:00
37093,SNGM,closed,"Guimarães Airport",-2.100276,-44.617221,155,SA,BR,BR-MA,Guimarães,0,,,,,,SNGM,50,2017-05-29T23:11:13+00:00
37364,SNYW,small_airport,"Antônio Guerreiro Airport",-2.109444,-44.651114,245,SA,BR,BR-MA,Guimarães,0,SNYW,GMS,,,,,50,2017-05-29T23:24:17+00:00
38190,SWZP,small_airport,"Fazenda Vale Rico Airport",-16.3858337402,-54.20222091669999,1050,SA,BR,BR-MT,Guiratinga,0,SWZP,,,,,,50,2010-01-01T14:08:50+00:00
37099,SNGU,small_airport,"Gurupá Airport",-1.4169440269470215,-51.633888244628906,66,SA,BR,BR-PA,Gurupá,0,SNGU,,,,,,50,2008-06-24T09:40:26+00:00
37030,SNAD,small_airport,"Fazenda Águia Branca Airport",-3.3277781009674072,-46.779720306396484,410,SA,BR,BR-MA,Gurupi,0,SNAD,,,,,,50,2008-06-24T09:40:26+00:00
542,SWHT,small_airport,"Humaitá Airport",-7.532120227810001,-63.072101593,230,SA,BR,BR-AM,Humaitá,0,SWHT,HUW,SWHT,,http://en.wikipedia.org/wiki/Humait%C3%A1_Airport,,50,2014-11-23T12:52:52+00:00
29969,SWIA,small_airport,"Iaciara Airport",-14.106399536132812,-46.66939926147461,1854,SA,BR,BR-GO,Iaciara,0,SWIA,0,,,,,50,2008-06-24T09:40:26+00:00
37185,SNNJ,small_airport,"Fazenda Santa Cruz Airport",-14.217778205871582,-46.8386116027832,1529,SA,BR,BR-GO,Iaciara,0,SNNJ,,,,,,50,2008-06-24T09:40:26+00:00
36897,SJUL,small_airport,"Fazenda Rio Pardo Airport",-22.877777099609375,-49.037776947021484,2257,SA,BR,BR-SP,Iaras,0,SJUL,,,,,,50,2009-08-16T13:34:24+00:00
30264,SSIS,small_airport,"Major José Ignácio Airport",-22.047778,-48.097222,1962,SA,BR,BR-SP,Ibaté,0,SSIS,,,,,,50,2009-12-05T21:27:29+00:00
37126,SNIY,small_airport,"Ibimirim Airport",-8.50027847290039,-37.66694259643555,1329,SA,BR,BR-PE,Ibimirim,0,SNIY,,,,,,50,2008-06-24T09:40:26+00:00
604,SWYV,small_airport,"Clube de Marte Ibirá de Pará-Quedismo Airport",-21.091388702392578,-49.22416687011719,1591,SA,BR,BR-SP,Ibirá,0,SWYV,,SWYV,,,,50,2008-09-09T08:34:02+00:00
35851,SIAR,small_airport,"Fazenda Bom Retiro Airport",-22.79916763305664,-50.046112060546875,1617,SA,BR,BR-SP,Ibirarema,0,SIAR,,,,,,50,2008-06-24T09:40:26+00:00
37514,SSIR,small_airport,"Ibirubá Airport",-28.604167938232422,-53.078887939453125,1447,SA,BR,BR-RS,Ibirubá,0,SSIR,,,,,,50,2008-06-24T09:40:26+00:00
160,SDEO,small_airport,"Fazenda Entre Rios Airport",-21.878599166900003,-48.659400939899996,1709,SA,BR,BR-SP,Ibitinga,0,SDEO,,SDEO,,,,50,2010-02-21T16:58:36+00:00
326,SNIT,small_airport,"Ibotirama Airport",-12.168600082397461,-43.22209930419922,1398,SA,BR,BR-BA,Ibotirama,0,SNIT,,SNIT,,,,50,2008-06-24T09:40:26+00:00
36851,SJSL,small_airport,"Fazenda Santa Luiza Airport",-23.3477783203125,-53.5,1162,SA,BR,BR-PR,Icaraima,0,SJSL,,,,,,50,2008-06-24T09:40:26+00:00
37057,SNDD,small_airport,"Fazenda Eldorado Airport",-3.6922221183776855,-45.27000045776367,118,SA,BR,BR-MA,"Igarapé Do Meio",0,SNDD,,,,,,50,2008-06-24T09:40:26+00:00
37116,SNIA,small_airport,"Igarapé-Açu Airport",-1.127221941947937,-47.59916687011719,180,SA,BR,BR-PA,Igarapé-Açu,0,SNIA,,,,,,50,2008-06-24T09:40:26+00:00
37499,SSHN,small_airport,"Recanto das Águias Airport",-23.2450008392334,-51.87555694580078,1637,SA,BR,BR-PR,Iguaraçu,0,SSHN,,,,,,50,2008-06-24T09:40:26+00:00
36167,SIOQ,small_airport,"Fazenda Mato Alto Airport",-23.503889083862305,-54.31416702270508,1313,SA,BR,BR-MS,Iguatemi,0,SIOQ,,,,,,50,2008-06-24T09:40:26+00:00
36599,SJIF,small_airport,"Fazenda Nova Era Airport",-23.394166946411133,-54.752498626708984,1247,SA,BR,BR-MS,Iguatemi,0,SJIF,,,,,,50,2008-06-24T09:40:26+00:00
37311,SNWD,small_airport,"Fazenda Guavirá Airport",-23.430278778076172,-54.608333587646484,1335,SA,BR,BR-MS,Iguatemi,0,SNWD,,,,,,50,2008-06-24T09:40:26+00:00
37368,SNZC,small_airport,"Fazenda Águas Claras Airport",-23.325000762939453,-54.504722595214844,1220,SA,BR,BR-MS,Iguatemi,0,SNZC,,,,,,50,2008-06-24T09:40:26+00:00
37482,SSGN,small_airport,"Fazenda Guaíba Airport",-23.239166259765625,-54.54111099243164,1401,SA,BR,BR-MS,Iguatemi,0,SSGN,,,,,,50,2008-06-24T09:40:26+00:00
37574,SSML,small_airport,"Fazenda Maria Luíza Airport",-23.59722137451172,-54.64583206176758,1083,SA,BR,BR-MS,Iguatemi,0,SSML,,,,,,50,2009-08-16T13:34:38+00:00
37666,SSTK,small_airport,"Fazenda União de Iguatemi Airport",-23.682777404785156,-54.53972244262695,794,SA,BR,BR-MS,Iguatemi,0,SSTK,,,,,,50,2008-06-24T09:40:26+00:00
37747,SSYL,small_airport,"Fazenda Tuju Puitan Airport",-23.341110229492188,-54.56888961791992,1142,SA,BR,BR-MS,Iguatemi,0,SSYL,,,,,,50,2008-06-24T09:40:26+00:00
324,SNIG,small_airport,"Iguatu Airport",-6.346640110015869,-39.293800354003906,699,SA,BR,BR-CE,Iguatu,0,SNIG,QIG,SNIG,,,,50,2008-06-24T09:40:26+00:00
35446,SDBV,small_airport,"Balneário São Januário Airport",-24.870832443237305,-47.758331298828125,26,SA,BR,BR-SP,"Ilha Comprida",0,SDBV,,,,,,50,2008-06-24T09:40:26+00:00
35752,SDTX,small_airport,"Fazenda São José Airport",-20.54194450378418,-51.35749816894531,1236,SA,BR,BR-SP,"Ilha Solteira",0,SDTX,,,,,,50,2008-06-24T09:40:26+00:00
37259,SNSX,small_airport,"Fazenda São Martinho Airport",-20.357221603393555,-51.2511100769043,1148,SA,BR,BR-SP,"Ilha Solteira",0,SNSX,,,,,,50,2008-06-24T09:40:26+00:00
37320,SNWM,small_airport,"Fazenda Bonito Airport",-20.38277816772461,-51.195556640625,1181,SA,BR,BR-SP,"Ilha Solteira",0,SNWM,,,,,,50,2008-06-24T09:40:26+00:00
36521,SJEY,small_airport,"Fazenda Agronet Airport",-19.990556716918945,-50.266109466552734,1562,SA,BR,BR-SP,Indiaporã,0,SJEY,,,,,,50,2008-06-24T09:40:26+00:00
37842,SWDZ,small_airport,"Fazenda Água Limpa Airport",-15.289443969726562,-58.530277252197266,1181,SA,BR,BR-MT,Indiavaí,0,SWDZ,,,,,,50,2008-06-24T09:40:26+00:00
37531,SSJU,small_airport,"Fazenda Santa Paula Airport",-19.381389617919922,-52.309722900390625,1200,SA,BR,BR-MS,Inocência,0,SSJU,,,,,,50,2008-06-24T09:40:26+00:00
37539,SSKC,small_airport,"Fazenda União Airport",-19.292499542236328,-52.06083297729492,1758,SA,BR,BR-MS,Inocência,0,SSKC,,,,,,50,2008-06-24T09:40:26+00:00
37657,SSSW,small_airport,"Fazenda Santa Maria de Inocência Airport",-19.721111297607422,-51.950279235839844,1575,SA,BR,BR-MS,Inocência,0,SSSW,,,,,,50,2008-06-24T09:40:26+00:00
37729,SSXQ,small_airport,"Fazenda Jota III Airport",-19.328611373901367,-51.9738883972168,1466,SA,BR,BR-MS,Inocência,0,SSXQ,,,,,,50,2008-06-24T09:40:26+00:00
35713,SDRU,small_airport,"Fazenda Caramuru Airport",-21.693889617919922,-50.93611145019531,1285,SA,BR,BR-SP,"Inúbia Paulista",0,SDRU,,,,,,50,2008-06-24T09:40:26+00:00
37707,SSWE,small_airport,"Fazenda Califórnia Airport",-21.74388885498047,-50.9474983215332,1450,SA,BR,BR-SP,"Inúbia Paulista",0,SSWE,,,,,,50,2008-06-24T09:40:26+00:00
37914,SWIP,small_airport,"Ipameri Airport",-17.68722152709961,-48.16194534301758,2729,SA,BR,BR-GO,Ipameri,0,SWIP,,,,,,50,2008-06-24T09:40:26+00:00
327,SNIU,small_airport,"Ipiaú Airport",-14.133889198303223,-39.733890533447266,492,SA,BR,BR-BA,Ipiaú,0,SNIU,IPU,SNIU,,,,50,2008-09-15T11:37:27+00:00
29977,SISP,small_airport,"Santa Paula Airport",-20.703899383544922,-49.39139938354492,1860,SA,BR,BR-SP,Ipiguá,0,SISP,0,,,,,50,2008-06-24T09:40:26+00:00
36574,SJHE,small_airport,"Fazenda Palmeira Airport",-12.093889236450195,-55.997779846191406,1201,SA,BR,BR-MT,"Ipiranga Do Norte",0,SJHE,,,,,,50,2008-06-24T09:40:26+00:00
286,SNBV,small_airport,"Campo de Boi Airport",-2.5233099460601807,-47.517398834228516,186,SA,BR,BR-PA,"Ipixuna Do Pará",0,SNBV,,SNBV,,,,50,2008-06-24T09:40:26+00:00
37145,SNKQ,small_airport,"Klaus Mangold Airport",-2.39194393157959,-47.845001220703125,200,SA,BR,BR-PA,"Ipixuna Do Pará",0,SNKQ,,,,,,50,2008-06-24T09:40:26+00:00
37181,SNNC,small_airport,"Rio Capim Airport",-2.8202779293060303,-47.8930549621582,236,SA,BR,BR-PA,"Ipixuna Do Pará",0,SNNC,,,,,,50,2008-06-24T09:40:26+00:00
29978,SDLM,closed,"Ipua Faz Alianca Airport",-20.5049991607666,-48.0442008972168,2375,SA,BR,BR-SP,Ipua,0,SDLM,,,,,,50,2008-11-06T09:32:37+00:00
36672,SJLF,small_airport,"Homoxi Airport",2.4977800846099854,-63.729698181152344,2284,SA,BR,BR-RR,Iracema,0,SJLF,,,,,,50,2008-09-09T08:34:02+00:00
36693,SJMD,small_airport,"Paapiu Novo Airport",2.7227799892425537,-62.95029830932617,696,SA,BR,BR-RR,Iracema,0,SJMD,,,,,,50,2008-09-09T08:34:02+00:00
29979,SSWD,closed,"Irai Vicente Dut Airport",-27.193599700927734,-53.23640060424805,1152,SA,BR,BR-RS,Irai,0,SSWD,,,,,,50,2008-11-06T09:42:57+00:00
36968,SJXH,small_airport,"Águas Frias Airport",-27.216943740844727,-53.272499084472656,1135,SA,BR,BR-RS,Iraí,0,SJXH,,,,,,50,2008-06-24T09:40:26+00:00
36609,SJIR,small_airport,"Engenheiro Joaquim Martins Airport",-13.307778358500002,-40.882778167699996,1733,SA,BR,BR-BA,Iramaia,0,SJIR,,,,,,50,2010-05-31T17:10:14+00:00
322,SNIC,small_airport,"Irecê Airport",-11.339900016784668,-41.84700012207031,2561,SA,BR,BR-BA,Irecê,0,SNIC,IRE,SNIC,,,,50,2008-06-24T09:40:26+00:00
319,SNHP,small_airport,"Herbert Mata Pires Airport",-12.402463912963867,-40.47465515136719,1188,SA,BR,BR-BA,Itaberaba,0,SNHP,,SNHP,,,,50,2009-01-17T12:22:18+00:00
321,SNIB,small_airport,"Itaberaba Airport",-12.5,-40.269901275634766,929,SA,BR,BR-BA,Itaberaba,0,SNIB,,SNIB,,,,50,2008-06-24T09:40:26+00:00
129,SNHA,closed,"Itabuna Airport",-14.810500145,-39.2904014587,197,SA,BR,BR-BA,Itabuna,0,,ITN,,,,"SNHA, SB01",50,2015-02-03T00:49:24+00:00
426,SNZK,small_airport,"Fazenda Canadá Airport",-15.024299621582031,-44.039100646972656,1510,SA,BR,BR-MG,Itacarambí,0,SNZK,,SNZK,,,,50,2008-06-24T09:40:26+00:00
35487,SDEE,closed,"Rancho Villela Airport",-23.570278,-48.863335,1801,SA,BR,BR-SP,Itaí,0,,,,,,SDEE,50,2017-05-06T01:15:15+00:00
36375,SIYF,small_airport,"Fazenda Araras Airport",-23.308332443237305,-49.089168548583984,2166,SA,BR,BR-SP,Itaí,0,SIYF,,,,,,50,2008-06-24T09:40:26+00:00
236,SIRJ,small_airport,"Caima Airport",-4.303589820861816,-56.218101501464844,115,SA,BR,BR-PA,Itaituba,0,SIRJ,,SIRJ,,,,50,2008-06-24T09:40:26+00:00
382,SNRB,small_airport,"Fazenda Rosa de Maio Airport",-4.315209865570068,-56.10749816894531,102,SA,BR,BR-PA,Itaituba,0,SNRB,,SNRB,,,,50,2008-06-24T09:40:26+00:00
36020,SIID,small_airport,"Crepurizão Airport",-6.820000171661377,-56.842220306396484,695,SA,BR,BR-PA,Itaituba,0,SIID,,,,,,50,2008-06-24T09:40:26+00:00
36028,SIIN,small_airport,"Independência Airport",-7.59499979019165,-56.70277786254883,951,SA,BR,BR-PA,Itaituba,0,SIIN,,,,,,50,2008-06-24T09:40:26+00:00
36058,SIJZ,small_airport,"Fazenda Vera Paz Airport",-7.394721984863281,-56.76472091674805,801,SA,BR,BR-PA,Itaituba,0,SIJZ,,,,,,50,2008-06-24T09:40:26+00:00
36071,SIKQ,small_airport,"Fazenda Samaúma Airport",-7.23611116409,-57.105831146199996,633,SA,BR,BR-PA,Itaituba,0,SIKQ,,,,,,50,2010-05-31T17:05:33+00:00
36096,SILS,small_airport,"Água Branca Airport",-6.390832901000977,-56.28499984741211,667,SA,BR,BR-PA,Itaituba,0,SILS,,,,,,50,2008-06-24T09:40:26+00:00
36260,SISZ,small_airport,"Santa Felicidade Airport",-5.575832843780518,-56.63972091674805,821,SA,BR,BR-PA,Itaituba,0,SISZ,,,,,,50,2008-06-24T09:40:26+00:00
36261,SITA,small_airport,"Nossa Senhora da Conceição Airport",-7.220277786254883,-56.16666793823242,958,SA,BR,BR-PA,Itaituba,0,SITA,,,,,,50,2008-06-24T09:40:26+00:00
36264,SITD,small_airport,"Cara Preta Airport",-5.1061110496521,-57.48249816894531,155,SA,BR,BR-PA,Itaituba,0,SITD,,,,,,50,2008-06-24T09:40:26+00:00
36273,SITO,small_airport,"Muriçoca Airport",-7.154167175292969,-56.636112213134766,361,SA,BR,BR-PA,Itaituba,0,SITO,,,,,,50,2008-06-24T09:40:26+00:00
