Time,CPU (%),RAM (%),TCP Out (MB)
2019.6645605022832,0.14,12.53,0
2019.6645624048706,0.12,12.53,0
2019.6645643074582,0.32,12.5,0
2019.6645662100457,0.1,12.5,0
2019.664568112633,0.41,12.53,0
2019.6645700152208,0.24,12.53,0
2019.6645719178082,0.38,12.53,0
2019.6645738203958,0.25,12.53,0
2019.6645757229833,0.22,12.53,0
2019.6645776255707,0.28,12.54,0
2019.6645795281584,0.14,12.51,0
2019.6645814307458,0.18,12.5,0
2019.6645833333334,0.26,12.53,0
2019.6645852359209,0.19,12.53,0
2019.6645871385083,0.5,12.55,0
2019.664589041096,0.21,12.53,0
2019.6645909436834,0.2,12.52,0
2019.664592846271,0.38,12.52,0
2019.6645947488585,0.24,12.52,0
2019.664596651446,0.32,12.53,0
2019.6645985540335,0.2,12.52,0
2019.664600456621,0.14,12.52,0
2019.6646023592086,0.23,12.71,0
2019.664604261796,0.15,12.71,0
2019.6646061643835,0.27,12.72,0
2019.6646080669711,0.17,12.71,0
2019.6646099695586,0.2,12.71,0
2019.6646118721462,0.66,12.7,0
2019.6646137747337,0.27,12.7,0
2019.664615677321,0.3,12.71,0
2019.6646175799087,0.15,12.72,0
2019.6646194824962,0.17,12.72,0
2019.6646213850838,0.28,12.71,0
2019.6646232876712,0.27,12.71,0
2019.6646251902587,0.18,12.71,0
2019.6646270928463,0.3,12.73,0
2019.6646289954338,0.51,12.69,0
2019.6646308980214,0.38,12.71,0
2019.6646328006088,0.2,12.71,0
2019.6646347031963,0.29,12.7,0
2019.664636605784,0.28,12.73,0
2019.6646385083714,0.25,12.72,0
2019.664640410959,0.37,12.72,0
2019.6646423135464,0.21,12.71,0
2019.6646442161339,0.15,12.72,0
2019.6646461187215,0.33,12.72,0
2019.664648021309,0.19,12.71,0
2019.6646499238966,0.34,12.72,0
2019.664651826484,0.15,12.72,0
2019.6646537290715,0.23,12.72,0
2019.6646556316591,0.3,12.73,0
2019.6646575342465,0.12,12.73,0
2019.6646594368342,0.33,12.71,0
2019.6646613394216,0.14,12.71,0
2019.664663242009,0.15,12.71,0
2019.6646651445967,0.28,12.72,0
2019.6646670471841,0.16,12.72,0
2019.6646689497718,0.38,12.7,0
2019.6646708523592,0.22,12.72,0
2019.6646727549467,0.39,12.72,0
2019.6646746575343,0.42,12.74,0
2019.6646765601217,0.19,12.72,0
2019.6646784627094,0.39,12.71,0
2019.6646803652968,0.15,12.71,0
2019.6646822678842,0.16,12.71,0
2019.664684170472,0.28,12.73,0
2019.6646860730593,0.36,12.71,0
2019.664687975647,0.39,12.72,0
2019.6646898782344,0.16,12.72,0
2019.6646917808218,0.24,12.72,0.01
2019.6646936834095,0.41,12.73,0
2019.664695585997,0.17,12.72,0
2019.6646974885846,0.4,12.71,0
2019.664699391172,0.17,12.71,0
2019.6647012937594,0.28,12.71,0
2019.664703196347,0.19,12.71,0
2019.6647050989345,0.36,12.74,0
2019.6647070015222,0.25,12.72,0
2019.6647089041096,0.22,12.72,0
2019.664710806697,0.18,12.72,0
2019.6647127092847,0.25,12.72,0
2019.6647146118721,0.32,12.74,0
2019.6647165144598,0.28,12.69,0
2019.6647184170472,0.15,12.69,0
2019.6647203196346,0.19,12.69,0.02
2019.6647222222223,0.17,12.69,0
2019.6647241248097,0.27,12.72,0
2019.6647260273974,0.52,12.71,0
2019.6647279299848,0.21,12.71,0
2019.6647298325722,0.21,12.71,0
2019.6647317351599,0.15,12.71,0
2019.6647336377473,0.42,12.73,0
2019.664735540335,0.33,12.7,0
2019.6647374429224,0.18,12.7,0
2019.6647393455098,0.16,12.7,0
2019.6647412480975,0.2,12.7,0
2019.664743150685,0.6,12.74,0
2019.6647450532726,0.35,12.73,0
2019.66474695586,0.12,12.73,0
2019.6647488584474,0.31,12.73,0
2019.664750761035,0.33,12.73,0
2019.6647526636225,0.36,12.73,0
2019.6647545662101,0.48,12.71,0
2019.6647564687976,0.32,12.71,0
2019.664758371385,0.3,12.71,0
2019.6647602739727,0.29,12.71,0
2019.66476217656,0.7,12.72,0
2019.6647640791477,0.42,12.7,0
2019.6647659817352,0.15,12.7,0
2019.6647678843226,0.11,12.7,0
2019.6647697869103,0.4,12.7,0
2019.6647716894977,0.12,12.7,0
2019.6647735920853,0.47,12.73,0
2019.6647754946728,0.17,12.72,0
2019.6647773972602,0.12,12.72,0
2019.6647792998479,0.21,12.72,0
2019.6647812024353,0.16,12.72,0
2019.664783105023,0.6,12.73,0
2019.6647850076104,0.16,12.73,0
2019.6647869101978,0.27,12.73,0
2019.6647888127854,0.12,12.73,0
2019.6647907153729,0.27,12.73,0
2019.6647926179605,0.43,12.73,0
2019.664794520548,0.2,12.73,0
2019.6647964231354,3.17,12.85,0.01
2019.664798325723,0.15,12.8,0
2019.6648002283105,0.36,12.81,0
2019.6648021308981,0.48,12.8,0
2019.6648040334856,0.19,12.8,0
2019.664805936073,0.2,12.79,0
2019.6648078386606,0.12,12.75,0
2019.664809741248,0.22,12.75,0
2019.6648116438357,0.53,12.76,0
2019.6648135464231,0.1,12.75,0
2019.6648154490106,0.21,12.75,0
2019.6648173515982,0.2,12.75,0
2019.6648192541857,0.17,12.75,0
2019.6648211567733,0.42,12.75,0
2019.6648230593607,0.17,12.73,0
2019.6648249619482,0.12,12.73,0
2019.6648268645358,0.23,12.73,0
2019.6648287671233,0.15,12.73,0
2019.664830669711,0.49,12.75,0
2019.6648325722983,4.65,12.74,0
2019.6648344748858,0.16,12.74,0
2019.6648363774734,0.17,12.74,0
2019.6648382800608,0.23,12.74,0
2019.6648401826485,0.63,12.73,0
2019.664842085236,0.58,12.76,0
2019.6648439878234,0.27,12.75,0
2019.664845890411,0.16,12.75,0
2019.6648477929984,0.22,12.75,0
2019.664849695586,0.41,12.73,0
2019.6648515981735,0.35,12.73,0
2019.664853500761,0.21,12.72,0
2019.6648554033486,0.23,12.72,0
2019.664857305936,0.39,12.73,0
2019.6648592085237,0.39,12.7,0
2019.6648611111111,0.35,12.73,0
2019.6648630136986,0.32,12.71,0
2019.6648649162862,0.2,12.72,0
2019.6648668188736,0.23,12.72,0
2019.6648687214613,0.31,12.75,0
2019.6648706240487,0.4,12.76,0
2019.6648725266361,0.31,12.75,0
2019.6648744292238,0.21,12.75,0
2019.6648763318112,0.2,12.75,0
2019.6648782343989,0.36,12.74,0
2019.6648801369863,0.4,12.75,0
2019.6648820395737,0.37,12.74,0
2019.6648839421614,0.21,12.74,0
2019.6648858447488,0.2,12.73,0
2019.6648877473365,0.3,12.73,0
2019.664889649924,0.37,12.74,0
2019.6648915525113,0.19,12.73,0
2019.664893455099,0.31,12.73,0
2019.6648953576864,0.27,12.73,0
2019.664897260274,0.36,12.73,0
2019.6648991628615,0.42,12.74,0
2019.664901065449,0.24,12.73,0
2019.6649029680366,0.2,12.72,0
2019.664904870624,0.22,12.72,0
2019.6649067732117,0.43,12.72,0
2019.664908675799,0.2,12.72,0
2019.6649105783865,0.35,12.72,0
2019.6649124809742,0.29,12.71,0
2019.6649143835616,0.51,12.73,0
2019.6649162861493,0.36,12.74,0
2019.6649181887367,0.21,12.74,0
2019.6649200913241,0.41,12.74,0
2019.6649219939118,0.31,12.73,0
2019.6649238964992,0.29,12.73,0
2019.6649257990869,0.53,12.69,0
2019.6649277016743,0.25,12.69,0
2019.6649296042617,0.42,12.72,0
2019.6649315068494,0.2,12.71,0
2019.6649334094368,0.23,12.71,0
2019.6649353120245,0.34,12.72,0
2019.6649372146119,0.19,12.72,0
2019.6649391171993,0.39,12.74,0
2019.664941019787,0.2,12.74,0
2019.6649429223744,0.22,12.74,0
2019.664944824962,0.31,12.74,0
2019.6649467275495,0.22,12.74,0
2019.664948630137,0.38,12.75,0
2019.6649505327246,0.18,12.74,0
2019.664952435312,0.24,12.74,0
2019.6649543378996,0.39,12.73,0
2019.664956240487,0.24,12.73,0
2019.6649581430745,0.35,12.74,0
2019.6649600456622,0.25,12.72,0
2019.6649619482496,0.24,12.72,0
2019.6649638508372,0.35,12.72,0
2019.6649657534247,0.23,12.72,0
2019.664967656012,0.36,12.74,0
2019.6649695585998,0.23,12.74,0
2019.6649714611872,0.5,12.74,0.01
2019.6649733637748,0.3,12.74,0
2019.6649752663623,0.19,12.74,0
2019.6649771689497,0.43,12.75,0
2019.6649790715373,0.37,12.74,0
2019.6649809741248,0.23,12.74,0
2019.6649828767124,0.57,12.71,0
2019.6649847792999,0.29,12.71,0
2019.6649866818873,0.35,12.74,0
2019.664988584475,0.3,12.71,0
2019.6649904870624,0.23,12.71,0
2019.66499238965,0.39,12.74,0
2019.6649942922375,0.25,12.74,0
2019.6649961948249,0.22,12.74,0
2019.6649980974125,0.4,12.73,0
2019.665,0.2,12.72,0
2019.6650019025876,0.39,12.73,0
2019.665003805175,0.18,12.73,0
2019.6650057077625,0.2,12.74,0
2019.6650076103501,0.37,12.75,0
2019.6650095129376,0.22,12.74,0
2019.6650114155252,0.47,12.72,0
2019.6650133181126,0.24,12.71,0
2019.6650152207,0.25,12.71,0
2019.6650171232877,0.36,12.75,0.01
2019.6650190258752,0.27,12.73,0
2019.6650209284628,0.41,12.71,0
2019.6650228310502,0.19,12.71,0
2019.6650247336377,0.26,12.71,0.61
2019.6650266362253,3.5,13.01,0.01
2019.6650285388127,0.59,12.81,0
2019.6650304414004,0.41,12.78,0
2019.6650323439878,0.25,12.78,0
2019.6650342465753,0.24,12.78,0
2019.665036149163,0.35,12.77,0
2019.6650380517503,0.18,12.73,0
2019.665039954338,0.32,12.75,0
2019.6650418569254,0.17,12.76,0
2019.6650437595129,0.23,12.75,0
2019.6650456621005,0.43,12.76,0
2019.665047564688,3.15,12.75,0
2019.6650494672756,0.32,12.75,0
2019.665051369863,0.24,12.75,0
2019.6650532724505,0.24,12.75,0
2019.665055175038,0.44,12.75,0
2019.6650570776255,0.3,12.75,0
2019.6650589802132,0.32,12.75,0
2019.6650608828006,0.21,12.75,0
2019.665062785388,0.23,12.75,0
2019.6650646879757,0.31,12.76,0
2019.6650665905631,0.21,12.74,0
2019.6650684931508,0.46,12.75,0
2019.6650703957382,0.24,12.75,0
2019.6650722983256,0.19,12.75,0
2019.6650742009133,0.24,12.75,0
2019.6650761035007,0.45,12.76,0
2019.6650780060884,0.33,12.75,0
2019.6650799086758,0.2,12.75,0
2019.6650818112632,0.18,12.75,0
2019.665083713851,0.2,12.75,0
2019.6650856164383,0.55,12.76,0
2019.665087519026,0.41,12.72,0
2019.6650894216134,0.22,12.72,0
2019.6650913242008,0.2,12.72,0
2019.6650932267885,0.19,12.72,0
2019.665095129376,0.33,12.75,0
2019.6650970319636,0.31,12.75,0
2019.665098934551,0.17,12.75,0
2019.6651008371384,0.19,12.75,0
2019.665102739726,0.21,12.75,0
2019.6651046423135,0.37,12.77,0
2019.6651065449012,0.42,12.73,0
2019.6651084474886,0.24,12.72,0
2019.665110350076,0.24,12.72,0
2019.6651122526637,0.27,12.72,0
2019.665114155251,0.39,12.73,0
2019.6651160578388,0.51,12.72,0
2019.6651179604262,0.22,12.72,0
2019.6651198630136,0.23,12.73,0
2019.6651217656013,0.23,12.72,0
2019.6651236681887,0.33,12.74,0
2019.6651255707764,0.34,12.75,0
2019.6651274733638,0.24,12.74,0.01
2019.6651293759512,0.25,12.74,0
2019.6651312785389,0.29,12.74,0
2019.6651331811263,0.35,12.75,0
2019.665135083714,0.35,12.75,0
2019.6651369863014,0.2,12.75,0
2019.6651388888888,0.25,12.75,0
2019.6651407914765,0.24,12.75,0
2019.665142694064,0.49,12.76,0
2019.6651445966515,0.35,12.75,0
2019.665146499239,0.25,12.75,0
2019.6651484018264,0.26,12.75,0
2019.665150304414,0.21,12.75,0
2019.6651522070015,0.21,12.75,0
2019.6651541095891,0.53,12.74,0
2019.6651560121766,0.26,12.72,0
2019.665157914764,0.24,12.72,0
2019.6651598173517,0.2,12.72,0
2019.665161719939,0.19,12.72,0
2019.6651636225267,0.58,12.75,0
2019.6651655251142,0.24,12.75,0
2019.6651674277016,0.11,12.75,0
2019.6651693302892,0.11,12.75,0
2019.6651712328767,0.16,12.75,0
2019.6651731354643,0.41,12.75,0
2019.6651750380518,0.18,12.73,0
2019.6651769406392,0.19,12.66,0
2019.6651788432268,0.13,12.66,0
2019.6651807458143,0.1,12.66,0
2019.665182648402,0.74,12.67,0
2019.6651845509894,0.2,12.66,0
2019.6651864535768,0.16,12.66,0
2019.6651883561644,0.11,12.66,0
2019.6651902587519,0.18,12.66,0
2019.6651921613395,0.39,12.69,0
2019.665194063927,0.15,12.67,0
2019.6651959665144,0.1,12.67,0
2019.665197869102,0.16,12.67,0
2019.6651997716895,0.4,12.68,0
2019.6652016742771,0.47,12.69,0
2019.6652035768645,0.1,12.69,0
2019.665205479452,0.2,12.69,0.01
2019.6652073820396,0.16,12.69,0
2019.665209284627,0.18,12.69,0
2019.6652111872147,0.55,12.68,0
2019.6652130898021,0.2,12.67,0
2019.6652149923896,0.15,12.67,0
2019.6652168949772,0.21,12.67,0
2019.6652187975646,0.13,12.67,0
2019.6652207001523,0.46,12.68,0
2019.6652226027397,0.17,12.68,0
2019.6652245053272,0.12,12.68,0
2019.6652264079148,0.17,12.67,0
2019.6652283105022,0.15,12.67,0
2019.66523021309,0.39,12.69,0
2019.6652321156773,0.14,12.69,0
2019.6652340182648,0.13,12.69,0
2019.6652359208524,0.12,12.68,0
2019.6652378234398,0.12,12.68,0
2019.6652397260275,0.32,12.68,0
2019.665241628615,0.31,12.68,0
2019.6652435312023,0.15,12.67,0
2019.66524543379,0.21,12.67,0
2019.6652473363774,0.16,12.67,0
2019.665249238965,0.6,12.69,0
2019.6652511415525,0.45,12.69,0
2019.66525304414,0.25,12.68,0
2019.6652549467276,0.17,12.68,0
2019.665256849315,0.28,12.68,0
2019.6652587519027,0.27,12.68,0.01
2019.66526065449,0.33,12.7,0
2019.6652625570775,0.15,12.68,0
2019.6652644596652,0.16,12.68,0
2019.6652663622526,0.12,12.68,0
2019.6652682648403,0.34,12.68,0
2019.6652701674277,0.25,12.69,0
2019.6652720700151,0.28,12.69,0
2019.6652739726028,0.24,12.68,0
2019.6652758751902,0.14,12.68,0
2019.6652777777779,3.28,12.68,0
2019.6652796803653,0.53,12.69,0
2019.6652815829527,0.14,12.69,0
2019.6652834855404,0.18,12.69,0
2019.6652853881278,0.1,12.69,0
2019.6652872907155,0.28,12.68,0
2019.665289193303,0.33,12.69,0
2019.6652910958903,0.19,12.69,0
2019.665292998478,1.24,12.69,0
2019.6652949010654,0.11,12.68,0
2019.665296803653,0.54,12.66,0
2019.6652987062405,0.14,12.65,0
2019.665300608828,0.44,12.69,0
2019.6653025114156,0.11,12.67,0
2019.665304414003,0.17,12.67,0
2019.6653063165907,0.31,12.69,0
2019.665308219178,0.11,12.69,0
2019.6653101217655,0.33,12.7,0
2019.6653120243532,0.14,12.69,0
2019.6653139269406,0.38,12.69,0
2019.6653158295283,0.26,12.69,0
2019.6653177321157,0.09,12.68,0
2019.665319634703,0.25,12.7,0
2019.6653215372908,0.09,12.69,0
2019.6653234398782,0.09,12.69,0
2019.6653253424658,0.26,12.68,0
2019.6653272450533,0.14,12.68,0
2019.6653291476407,0.25,12.69,0
2019.6653310502284,0.06,12.67,0
2019.6653329528158,0.09,12.67,0
2019.6653348554034,0.27,12.66,0
2019.6653367579909,0.13,12.66,0
2019.6653386605783,0.27,12.68,0
2019.665340563166,0.1,12.68,0
2019.6653424657534,0.12,12.68,0
2019.665344368341,0.33,12.68,0.01
2019.6653462709285,0.09,12.68,0
2019.665348173516,0.3,12.7,0
2019.6653500761036,0.15,12.69,0
2019.665351978691,0.11,12.69,0
2019.6653538812786,0.31,12.69,0
2019.665355783866,0.26,12.69,0
2019.6653576864535,0.33,12.7,0
2019.6653595890411,0.14,12.69,0
2019.6653614916286,0.14,12.69,0
2019.6653633942162,0.4,12.67,0
2019.6653652968037,0.1,12.67,0
2019.665367199391,0.12,12.67,0
2019.6653691019787,0.31,12.69,0.01
2019.6653710045662,0.28,12.69,0
2019.6653729071538,0.23,12.68,0
2019.6653748097413,0.1,12.68,0
2019.6653767123287,0.12,12.68,0
2019.6653786149163,0.35,12.7,0
2019.6653805175038,0.13,12.69,0
2019.6653824200914,0.33,12.7,0
2019.6653843226788,0.13,12.7,0
2019.6653862252663,0.17,12.7,0
2019.665388127854,0.35,12.71,0
2019.6653900304414,0.12,12.69,0
2019.665391933029,0.25,12.69,0
2019.6653938356164,0.21,12.69,0
2019.6653957382039,0.55,12.69,0
2019.6653976407915,0.29,12.69,0
2019.665399543379,0.14,12.68,0
2019.6654014459666,0.24,12.68,0
2019.665403348554,0.15,12.69,0
2019.6654052511415,0.1,12.69,0
2019.6654071537291,0.22,12.7,0
2019.6654090563165,0.78,12.69,0
2019.6654109589042,0.42,12.7,0
2019.6654128614916,0.18,12.7,0
2019.665414764079,0.2,12.7,0
2019.6654166666667,0.33,12.71,0
2019.6654185692541,0.21,12.69,0
2019.6654204718418,0.37,12.68,0
2019.6654223744292,0.15,12.68,0
2019.6654242770167,0.24,12.68,0
2019.6654261796043,0.3,12.69,0
2019.6654280821917,0.38,12.7,0
2019.6654299847794,0.33,12.7,0
2019.6654318873668,0.22,12.7,0
2019.6654337899542,0.15,12.7,0
2019.665435692542,0.28,12.71,0
2019.6654375951293,0.15,12.7,0
2019.665439497717,0.27,12.7,0
2019.6654414003044,0.14,12.7,0
2019.6654433028918,0.2,12.7,0
2019.6654452054795,0.25,12.71,0
2019.665447108067,0.16,12.7,0
2019.6654490106546,0.24,12.7,0
2019.665450913242,0.14,12.7,0
2019.6654528158294,0.17,12.7,0
2019.665454718417,0.11,12.7,0
2019.6654566210045,0.32,12.7,0
2019.6654585235922,0.23,12.69,0
2019.6654604261796,0.12,12.69,0
2019.665462328767,0.15,12.69,0
2019.6654642313547,0.14,12.69,0
2019.6654661339421,0.31,12.71,0
2019.6654680365298,0.29,12.7,0
2019.6654699391172,0.17,12.69,0
2019.6654718417046,0.22,12.69,0
2019.6654737442923,0.16,12.69,0
2019.6654756468797,0.27,12.7,0
2019.6654775494674,0.31,12.7,0
2019.6654794520548,0.12,12.7,0
2019.6654813546422,0.18,12.7,0
2019.6654832572299,0.08,12.7,0
2019.6654851598173,0.41,12.7,0
2019.665487062405,0.3,12.69,0.07
2019.6654889649924,0.12,12.69,0
2019.6654908675798,0.16,12.69,0
2019.6654927701675,0.09,12.69,0
2019.665494672755,0.27,12.71,0
2019.6654965753426,0.3,12.7,0
2019.66549847793,0.13,12.7,0
2019.6655003805174,0.18,12.7,0
2019.665502283105,0.17,12.7,0
2019.6655041856925,0.27,12.71,0
2019.6655060882802,0.27,12.7,0
2019.6655079908676,0.12,12.7,0
2019.665509893455,0.14,12.7,0
2019.6655117960427,0.12,12.7,0.01
2019.66551369863,0.25,12.69,0
2019.6655156012177,0.21,12.68,0
2019.6655175038052,0.12,12.68,0
2019.6655194063926,0.13,12.68,0
2019.6655213089803,0.12,12.68,0
2019.6655232115677,0.25,12.7,0
2019.6655251141553,1.56,12.65,0
2019.6655270167428,0.24,12.65,0
2019.6655289193302,0.12,12.64,0
2019.6655308219179,0.11,12.64,0
2019.6655327245053,0.16,12.64,0
2019.665534627093,0.47,12.69,0
2019.6655365296804,0.11,12.68,0
2019.6655384322678,0.1,12.68,0
2019.6655403348555,0.17,12.68,0
2019.6655422374429,0.2,12.68,0
2019.6655441400305,0.41,12.7,0
2019.665546042618,0.12,12.69,0
2019.6655479452054,0.19,12.69,0
2019.665549847793,0.12,12.69,0
2019.6655517503805,0.17,12.69,0
2019.6655536529681,0.44,12.7,0
2019.6655555555556,0.18,12.68,0
2019.665557458143,0.14,12.68,0
2019.6655593607306,0.09,12.68,0
2019.665561263318,0.23,12.68,0
2019.6655631659057,0.5,12.7,0
2019.6655650684932,0.13,12.69,0
2019.6655669710806,0.15,12.69,0
2019.6655688736682,0.25,12.69,0
2019.6655707762557,0.12,12.69,0
2019.6655726788433,0.52,12.7,0
2019.6655745814307,0.14,12.69,0
2019.6655764840182,0.12,12.69,0
2019.6655783866058,0.15,12.69,0
2019.6655802891933,0.13,12.68,0
2019.665582191781,0.45,12.69,0
2019.6655840943683,0.12,12.68,0
2019.6655859969558,0.1,12.67,0
2019.6655878995434,0.21,12.67,0
2019.6655898021309,0.52,12.69,0
2019.6655917047185,0.5,12.7,0
2019.665593607306,0.14,12.69,0
2019.6655955098934,0.12,12.69,0
2019.665597412481,0.18,12.69,0
2019.6655993150684,0.17,12.69,0
2019.665601217656,0.46,12.68,0
2019.6656031202435,0.1,12.68,0
2019.665605022831,0.17,12.69,0
2019.6656069254186,0.12,12.69,0
2019.665608828006,0.16,12.69,0
2019.6656107305937,0.4,12.7,0
2019.6656126331811,0.21,12.69,0
2019.6656145357686,0.17,12.69,0
2019.6656164383562,0.18,12.69,0
2019.6656183409436,0.15,12.69,0
2019.6656202435313,0.22,12.69,0
2019.6656221461187,0.25,12.68,0
2019.6656240487061,0.12,12.67,0
2019.6656259512938,0.12,12.67,0
2019.6656278538812,0.19,12.67,0
2019.665629756469,0.26,12.69,0
2019.6656316590563,0.32,12.7,0
2019.6656335616437,0.14,12.69,0
2019.6656354642314,0.12,12.69,0
2019.6656373668188,0.14,12.69,0
2019.6656392694065,0.51,12.66,0
2019.665641171994,0.33,12.69,0
2019.6656430745813,0.18,12.7,0
2019.665644977169,0.17,12.7,0
2019.6656468797564,0.17,12.7,0
2019.665648782344,0.39,12.69,0
2019.6656506849315,0.36,12.7,0
2019.665652587519,0.19,12.69,0
2019.6656544901066,0.25,12.69,0
2019.665656392694,0.26,12.69,0
2019.6656582952817,0.27,12.69,0
2019.665660197869,0.3,12.7,0
2019.6656621004565,0.13,12.69,0.7
2019.6656640030442,0.15,12.69,0
2019.6656659056316,0.22,12.69,0
2019.6656678082193,0.49,12.65,0
2019.6656697108067,0.29,12.67,0
2019.6656716133941,0.21,12.69,0
2019.6656735159818,0.14,12.69,0
2019.6656754185692,0.17,12.68,0
2019.6656773211569,0.54,12.68,0
2019.6656792237443,0.13,12.68,0
2019.6656811263317,0.32,12.7,0
2019.6656830289194,0.12,12.69,0
2019.6656849315068,0.12,12.69,0
2019.6656868340945,0.34,12.68,0
2019.665688736682,0.13,12.68,0
2019.6656906392693,0.29,12.7,0
2019.665692541857,0.21,12.69,0
2019.6656944444444,0.12,12.69,0
2019.665696347032,0.29,12.68,0
2019.6656982496195,0.13,12.68,0
2019.665700152207,0.27,12.7,0
2019.6657020547946,0.14,12.69,0
2019.665703957382,0.14,12.69,0
2019.6657058599696,0.24,12.7,0
2019.665707762557,0.12,12.7,0
2019.6657096651445,0.28,12.71,0
2019.6657115677322,0.13,12.7,0
2019.6657134703196,0.3,12.7,0
2019.6657153729072,0.29,12.7,0
2019.6657172754947,0.16,12.69,0
2019.665719178082,5.08,13,0.01
2019.6657210806698,0.27,12.74,0
2019.6657229832572,0.2,12.74,0
2019.6657248858448,0.49,12.74,0
2019.6657267884323,0.15,12.74,0
2019.6657286910197,0.35,12.74,0
2019.6657305936073,0.14,12.7,0
2019.6657324961948,0.12,12.7,0
2019.6657343987824,0.44,12.71,0
2019.6657363013699,0.15,12.71,0
2019.6657382039573,0.35,12.72,0
2019.665740106545,0.17,12.7,0
2019.6657420091324,0.12,12.69,0
2019.66574391172,0.37,12.71,0
2019.6657458143075,0.19,12.71,0
2019.6657477168949,0.43,12.72,0
2019.6657496194825,0.15,12.7,0
2019.66575152207,0.24,12.7,0
2019.6657534246576,2.29,12.69,0
2019.665755327245,0.28,12.69,0
2019.6657572298325,0.29,12.69,0
2019.6657591324201,0.54,12.73,0
2019.6657610350076,0.3,12.71,0
2019.6657629375952,0.53,12.71,0
2019.6657648401826,0.27,12.71,0
2019.66576674277,0.22,12.71,0
2019.6657686453577,0.31,12.72,0
2019.6657705479452,0.31,12.71,0
2019.6657724505328,0.29,12.71,0
2019.6657743531202,0.18,12.71,0
