COD_UF,SG_UF,NM_UF,NM_MICRO,NM_MESO,TP_MUNICIPIO,CD_MUNICIPIO,NM_MUNICIPIO,LONG,LAT,ALT
29,BA,BAHIA,ITABERABA,CENTRO NORTE BAIANO,URBANO,2902609,BAIXA GRANDE,-4016686091,-1195935749,365261043
29,BA,BAHIA,RIBEIRA DO POMBAL,NORDESTE BAIANO,URBANO,2902658,BANZAÊ,-3861186963,-1057409194,340624531
29,BA,BAHIA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2902708,BARRA,-4314363855,-1108895482,409894135
29,BA,BAHIA,SEABRA,CENTRO SUL BAIANO,URBANO,2902807,BARRA DA ESTIVA,-4133169587,-1362020456,1038879569
29,BA,BAHIA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,URBANO,2902906,BARRA DO CHOÇA,-4057637299,-1486427304,874568162
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2903003,BARRA DO MENDES,-4205912842,-1180882828,722080571
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2903102,BARRA DO ROCHA,-3960138609,-1421002925,12143988
29,BA,BAHIA,BARREIRAS,EXTREMO OESTE BAIANO,URBANO,2903201,BARREIRAS,-4500416844,-1214492489,441997802
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2903235,BARRO ALTO,-4191209606,-1176106392,70139266
29,BA,BAHIA,SERRINHA,NORDESTE BAIANO,URBANO,2903276,BARROCAS,-3907866888,-1152911285,379547004
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2903300,BARRO PRETO,-3947333467,-1480975439,146383547
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2903409,BELMONTE,-3888030324,-1586139649,5311584
29,BA,BAHIA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,URBANO,2903508,BELO CAMPO,-4126003348,-150334962,846984105
29,BA,BAHIA,SERRINHA,NORDESTE BAIANO,URBANO,2903607,BIRITINGA,-3881215892,-1162011026,256067065
29,BA,BAHIA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,URBANO,2903706,BOA NOVA,-4020052189,-1436260794,693012825
29,BA,BAHIA,ITABERABA,CENTRO NORTE BAIANO,URBANO,2903805,BOA VISTA DO TUPIM,-4060574282,-1266132219,319067208
29,BA,BAHIA,BOM JESUS DA LAPA,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2903904,BOM JESUS DA LAPA,-4341714164,-1325411437,436928875
29,BA,BAHIA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,URBANO,2903953,BOM JESUS DA SERRA,-4050117633,-1437292229,64200043
29,BA,BAHIA,SEABRA,CENTRO SUL BAIANO,URBANO,2904001,BONINAL,-4182432848,-1271512079,943736529
29,BA,BAHIA,SEABRA,CENTRO SUL BAIANO,URBANO,2904050,BONITO,-4126840279,-119695725,983311876
29,BA,BAHIA,BOQUIRA,CENTRO SUL BAIANO,URBANO,2904100,BOQUIRA,-427301154,-1282082283,639376772
29,BA,BAHIA,BOQUIRA,CENTRO SUL BAIANO,URBANO,2904209,BOTUPORÃ,-4252927756,-1338086621,645261691
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2904308,BREJÕES,-3979349159,-1310553648,589388013
29,BA,BAHIA,COTEGIPE,EXTREMO OESTE BAIANO,URBANO,2904407,BREJOLÂNDIA,-4396566459,-1248669334,537202051
29,BA,BAHIA,BOQUIRA,CENTRO SUL BAIANO,URBANO,2904506,BROTAS DE MACAÚBAS,-4262469129,-1200263554,813095159
29,BA,BAHIA,BRUMADO,CENTRO SUL BAIANO,URBANO,2904605,BRUMADO,-416670695,-1420543824,440086521
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2904704,BUERAREMA,-3930251961,-1495644084,115229004
29,BA,BAHIA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2904753,BURITIRAMA,-436313809,-1071179147,487090096
29,BA,BAHIA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,URBANO,2904803,CAATIBA,-4041027248,-1497855064,339937543
29,BA,BAHIA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,URBANO,2904852,CABACEIRAS DO PARAGUAÇU,-3918671309,-1253713579,196027965
29,BA,BAHIA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,URBANO,2904902,CACHOEIRA,-3896939807,-125962108,53996198
29,BA,BAHIA,GUANAMBI,CENTRO SUL BAIANO,URBANO,2905008,CACULÉ,-422214141,-145042062,589345762
29,BA,BAHIA,JACOBINA,CENTRO NORTE BAIANO,URBANO,2905107,CAÉM,-4043731194,-1109309152,485381962
29,BA,BAHIA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,URBANO,2905156,CAETANOS,-4090928964,-1433856297,421699938
29,BA,BAHIA,GUANAMBI,CENTRO SUL BAIANO,URBANO,2905206,CAETITÉ,-4248571145,-1406675432,811854448
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2905305,CAFARNAUM,-4147222151,-1169135622,764333748
29,BA,BAHIA,VALENÇA,SUL BAIANO,URBANO,2905404,CAIRU,-3904325436,-134876034,1751928
29,BA,BAHIA,JACOBINA,CENTRO NORTE BAIANO,URBANO,2905503,CALDEIRÃO GRANDE,-4030737036,-1102215578,465189037
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2905602,CAMACAN,-3949636733,-1541762685,161844972
29,BA,BAHIA,SALVADOR,METROPOLITANA DE SALVADOR,URBANO,2905701,CAMAÇARI,-3832574006,-1269881676,33535142
29,BA,BAHIA,VALENÇA,SUL BAIANO,URBANO,2905800,CAMAMU,-3910056972,-1394707634,7
29,BA,BAHIA,JUAZEIRO,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2905909,CAMPO ALEGRE DE LOURDES,-4301229844,-9517154114,47544413
29,BA,BAHIA,SENHOR DO BONFIM,CENTRO NORTE BAIANO,URBANO,2906006,CAMPO FORMOSO,-4031882099,-1050566155,600617183
29,BA,BAHIA,SANTA MARIA DA VITÓRIA,EXTREMO OESTE BAIANO,URBANO,2906105,CANÁPOLIS,-4420502899,-130759115,703496285
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2906204,CANARANA,-4176549223,-1168758331,708193661
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2906303,CANAVIEIRAS,-3894737587,-1567977748,7921183
29,BA,BAHIA,SERRINHA,NORDESTE BAIANO,URBANO,2906402,CANDEAL,-391237185,-1180497023,245417244
29,BA,BAHIA,SALVADOR,METROPOLITANA DE SALVADOR,URBANO,2906501,CANDEIAS,-3854359627,-1267192271,110386656
29,BA,BAHIA,GUANAMBI,CENTRO SUL BAIANO,URBANO,2906600,CANDIBA,-4286440234,-144131865,58823558
29,BA,BAHIA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,URBANO,2906709,CÂNDIDO SALES,-4124111759,-1550606635,668960695
29,BA,BAHIA,EUCLIDES DA CUNHA,NORDESTE BAIANO,URBANO,2906808,CANSANÇÃO,-3949660501,-1066674991,39714403
29,BA,BAHIA,EUCLIDES DA CUNHA,NORDESTE BAIANO,URBANO,2906824,CANUDOS,-3902407124,-9890672961,373686414
29,BA,BAHIA,SERRINHA,NORDESTE BAIANO,URBANO,2906857,CAPELA DO ALTO ALEGRE,-3983535531,-1167008164,393677459
29,BA,BAHIA,JACOBINA,CENTRO NORTE BAIANO,URBANO,2906873,CAPIM GROSSO,-4001100061,-1138157446,418669268
29,BA,BAHIA,BRUMADO,CENTRO SUL BAIANO,URBANO,2906899,CARAÍBAS,-4126543132,-1472206949,446007294
29,BA,BAHIA,PORTO SEGURO,SUL BAIANO,URBANO,2906907,CARAVELAS,-3925338222,-1773337053,600266
29,BA,BAHIA,ENTRE RIOS,NORDESTE BAIANO,URBANO,2907004,CARDEAL DA SILVA,-3794547658,-1194076741,62451149
29,BA,BAHIA,BOM JESUS DA LAPA,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2907103,CARINHANHA,-437617772,-143020069,446452146
29,BA,BAHIA,JUAZEIRO,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2907202,CASA NOVA,-4097579693,-9178594574,40334371
29,BA,BAHIA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,URBANO,2907301,CASTRO ALVES,-3942651943,-1276583264,254853072
29,BA,BAHIA,BARREIRAS,EXTREMO OESTE BAIANO,URBANO,2907400,CATOLÂNDIA,-4485977028,-1231600594,606176021
29,BA,BAHIA,CATU,METROPOLITANA DE SALVADOR,URBANO,2907509,CATU,-383762943,-1235518656,101342039
29,BA,BAHIA,BOQUIRA,CENTRO SUL BAIANO,URBANO,2907558,CATURAMA,-4229640664,-1332820135,589268067
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2907608,CENTRAL,-4211234898,-1113798858,705724131
29,BA,BAHIA,PAULO AFONSO,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2907707,CHORROCHÓ,-3910237008,-8975477804,338573917
29,BA,BAHIA,RIBEIRA DO POMBAL,NORDESTE BAIANO,URBANO,2907806,CÍCERO DANTAS,-3838341913,-1059217153,439955698
29,BA,BAHIA,RIBEIRA DO POMBAL,NORDESTE BAIANO,URBANO,2907905,CIPÓ,-385171294,-1110114356,131048217
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2908002,COARACI,-3955230426,-146368142,203233977
29,BA,BAHIA,SANTA MARIA DA VITÓRIA,EXTREMO OESTE BAIANO,URBANO,2908101,COCOS,-4454566886,-1417107755,629153853
29,BA,BAHIA,FEIRA DE SANTANA,CENTRO NORTE BAIANO,URBANO,2908200,CONCEIÇÃO DA FEIRA,-389997808,-1250399191,229616148
29,BA,BAHIA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,URBANO,2908309,CONCEIÇÃO DO ALMEIDA,-3917094645,-1277802032,216773831
29,BA,BAHIA,SERRINHA,NORDESTE BAIANO,URBANO,2908408,CONCEIÇÃO DO COITÉ,-3928168418,-1156182585,421784086
29,BA,BAHIA,FEIRA DE SANTANA,CENTRO NORTE BAIANO,URBANO,2908507,CONCEIÇÃO DO JACUÍPE,-3876367372,-1232294646,205126237
29,BA,BAHIA,ENTRE RIOS,NORDESTE BAIANO,URBANO,2908606,CONDE,-3760697798,-1181343176,6795436
29,BA,BAHIA,BRUMADO,CENTRO SUL BAIANO,URBANO,2908705,CONDEÚBA,-4197080954,-1489041036,646549534
29,BA,BAHIA,SEABRA,CENTRO SUL BAIANO,URBANO,2908804,CONTENDAS DO SINCORÁ,-4104631806,-1375549683,313050082
29,BA,BAHIA,FEIRA DE SANTANA,CENTRO NORTE BAIANO,URBANO,2908903,CORAÇÃO DE MARIA,-3875051655,-1224792101,236875556
29,BA,BAHIA,BRUMADO,CENTRO SUL BAIANO,URBANO,2909000,CORDEIROS,-4193573391,-1503723411,714729949
29,BA,BAHIA,SANTA MARIA DA VITÓRIA,EXTREMO OESTE BAIANO,URBANO,2909109,CORIBE,-4445303643,-1382784161,673810455
29,BA,BAHIA,JEREMOABO,NORDESTE BAIANO,URBANO,2909208,CORONEL JOÃO SÁ,-3793296434,-102793954,206504944
29,BA,BAHIA,SANTA MARIA DA VITÓRIA,EXTREMO OESTE BAIANO,URBANO,2909307,CORRENTINA,-446410867,-1334177182,574456246
29,BA,BAHIA,COTEGIPE,EXTREMO OESTE BAIANO,URBANO,2909406,COTEGIPE,-4425247614,-1202859738,475681986
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2909505,CRAVOLÂNDIA,-3981271175,-1336262306,471813724
29,BA,BAHIA,ALAGOINHAS,NORDESTE BAIANO,URBANO,2909604,CRISÓPOLIS,-3815171582,-1151778992,183218234
29,BA,BAHIA,COTEGIPE,EXTREMO OESTE BAIANO,URBANO,2909703,CRISTÓPOLIS,-444118419,-1223145081,684067916
29,BA,BAHIA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,URBANO,2909802,CRUZ DAS ALMAS,-3910073614,-1266378621,223
29,BA,BAHIA,JUAZEIRO,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2909901,CURAÇÁ,-3990808102,-8989032118,358229368
29,BA,BAHIA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,URBANO,2910008,DÁRIO MEIRA,-3990246565,-1443504744,180840238
29,BA,BAHIA,SALVADOR,METROPOLITANA DE SALVADOR,URBANO,2910057,DIAS D'ÁVILA,-3829799359,-1260436842,34934509
29,BA,BAHIA,LIVRAMENTO DO BRUMADO,CENTRO SUL BAIANO,URBANO,2910107,DOM BASÍLIO,-4177087758,-1376332655,44105368
29,BA,BAHIA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,URBANO,2910206,DOM MACEDO COSTA,-3918809417,-1291148926,165852446
29,BA,BAHIA,FEIRA DE SANTANA,CENTRO NORTE BAIANO,URBANO,2910305,ELÍSIO MEDRADO,-3952048556,-1294332584,376473018
29,BA,BAHIA,ITAPETINGA,CENTRO SUL BAIANO,URBANO,2910404,ENCRUZILHADA,-4090912075,-1553458018,641359661
29,BA,BAHIA,ENTRE RIOS,NORDESTE BAIANO,URBANO,2910503,ENTRE RIOS,-3807877702,-1193726137,109325933
29,BA,BAHIA,ENTRE RIOS,NORDESTE BAIANO,URBANO,2910602,ESPLANADA,-3794498147,-117994095,157060559
29,BA,BAHIA,EUCLIDES DA CUNHA,NORDESTE BAIANO,URBANO,2910701,EUCLIDES DA CUNHA,-3901424873,-1050581806,474018248
29,BA,BAHIA,PORTO SEGURO,SUL BAIANO,URBANO,2910727,EUNÁPOLIS,-3958417194,-1637516723,189786628
29,BA,BAHIA,RIBEIRA DO POMBAL,NORDESTE BAIANO,URBANO,2910750,FÁTIMA,-3820867478,-1060017021,34457264
29,BA,BAHIA,BOM JESUS DA LAPA,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2910776,FEIRA DA MATA,-4428346394,-1421056451,481234514
29,BA,BAHIA,FEIRA DE SANTANA,CENTRO NORTE BAIANO,URBANO,2910800,FEIRA DE SANTANA,-389600331,-1222928425,238641103
29,BA,BAHIA,SENHOR DO BONFIM,CENTRO NORTE BAIANO,URBANO,2910859,FILADÉLFIA,-4013782688,-1073846411,42189272
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2910909,FIRMINO ALVES,-3992144176,-1498493538,305265259
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2911006,FLORESTA AZUL,-3965652359,-148627984,191586264
29,BA,BAHIA,BARREIRAS,EXTREMO OESTE BAIANO,URBANO,2911105,FORMOSA DO RIO PRETO,-4519099091,-1104703249,495545564
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2911204,GANDU,-3948632408,-1374378079,158656138
29,BA,BAHIA,SERRINHA,NORDESTE BAIANO,URBANO,2911253,GAVIÃO,-3978611293,-1147089546,299958116
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2911303,GENTIO DO OURO,-4250474239,-1142753131,1049357668
29,BA,BAHIA,PAULO AFONSO,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2911402,GLÓRIA,-3825927323,-9340173184,25849666
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2911501,GONGOGI,-3946723965,-143237133,92820675
29,BA,BAHIA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,URBANO,2911600,GOVERNADOR MANGABEIRA,-3903402361,-1260155384,218366843
29,BA,BAHIA,BRUMADO,CENTRO SUL BAIANO,URBANO,2911659,GUAJERU,-4193714817,-1454696227,622677226
29,BA,BAHIA,GUANAMBI,CENTRO SUL BAIANO,URBANO,2911709,GUANAMBI,-4277856197,-1422531503,522031674
29,BA,BAHIA,PORTO SEGURO,SUL BAIANO,URBANO,2911808,GUARATINGA,-3978128447,-1658121604,171196137
29,BA,BAHIA,RIBEIRA DO POMBAL,NORDESTE BAIANO,URBANO,2911857,HELIÓPOLIS,-3828023304,-1067529879,301301488
29,BA,BAHIA,ITABERABA,CENTRO NORTE BAIANO,URBANO,2911907,IAÇU,-4021336523,-1276913779,241815348
29,BA,BAHIA,GUANAMBI,CENTRO SUL BAIANO,URBANO,2912004,IBIASSUCÊ,-4225577435,-1427670253,632460892
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2912103,IBICARAÍ,-395915412,-1486576314,166025959
29,BA,BAHIA,SEABRA,CENTRO SUL BAIANO,URBANO,2912202,IBICOARA,-4127206581,-1342632721,955722083
29,BA,BAHIA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,URBANO,2912301,IBICUÍ,-3998983211,-1484309037,35899257
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2912400,IBIPEBA,-4201124844,-1163752644,699967861
29,BA,BAHIA,BOQUIRA,CENTRO SUL BAIANO,URBANO,2912509,IBIPITANGA,-4249122874,-1287910615,498783344
29,BA,BAHIA,ITABERABA,CENTRO NORTE BAIANO,URBANO,2912608,IBIQUERA,-40935421,-1264992861,561334088
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2912707,IBIRAPITANGA,-3937446653,-141650325,98345331
29,BA,BAHIA,PORTO SEGURO,SUL BAIANO,URBANO,2912806,IBIRAPUÃ,-4010630941,-1768419714,145182767
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2912905,IBIRATAIA,-3964091889,-1406726908,149265693
29,BA,BAHIA,BOQUIRA,CENTRO SUL BAIANO,URBANO,2913002,IBITIARA,-4221329432,-126455137,918593351
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2913101,IBITITÁ,-4197515215,-1155277072,7861015
29,BA,BAHIA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2913200,IBOTIRAMA,-4321869626,-1218401357,427851968
29,BA,BAHIA,SERRINHA,NORDESTE BAIANO,URBANO,2913309,ICHU,-3918871631,-1175524987,286757399
29,BA,BAHIA,GUANAMBI,CENTRO SUL BAIANO,URBANO,2913408,IGAPORÃ,-4271787981,-1376797648,783342666
29,BA,BAHIA,VALENÇA,SUL BAIANO,URBANO,2913457,IGRAPIÚNA,-391400808,-1382040244,120868
29,BA,BAHIA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,URBANO,2913507,IGUAÍ,-4009751345,-1475796253,442606953
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2913606,ILHÉUS,-3904318429,-1479332027,54213815
29,BA,BAHIA,ALAGOINHAS,NORDESTE BAIANO,URBANO,2913705,INHAMBUPE,-3835401927,-1178912746,1732011
29,BA,BAHIA,FEIRA DE SANTANA,CENTRO NORTE BAIANO,URBANO,2913804,IPECAETÁ,-3930602564,-1231419931,185798293
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2913903,IPIAÚ,-3973565418,-1413747367,144802744
29,BA,BAHIA,FEIRA DE SANTANA,CENTRO NORTE BAIANO,URBANO,2914000,IPIRÁ,-3974070848,-1216028688,314319456
29,BA,BAHIA,BOQUIRA,CENTRO SUL BAIANO,URBANO,2914109,IPUPIARA,-4261068885,-118288274,738227969
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2914208,IRAJUBA,-400838518,-1325661015,560920667
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2914307,IRAMAIA,-4096958248,-1329365119,59321864
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2914406,IRAQUARA,-4161795886,-1224350102,722102129
29,BA,BAHIA,FEIRA DE SANTANA,CENTRO NORTE BAIANO,URBANO,2914505,IRARÁ,-3877165078,-1203370396,245991496
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2914604,IRECÊ,-4185886048,-1130337962,725188403
29,BA,BAHIA,PORTO SEGURO,SUL BAIANO,URBANO,2914653,ITABELA,-3955323778,-1657583606,156007462
29,BA,BAHIA,ITABERABA,CENTRO NORTE BAIANO,URBANO,2914703,ITABERABA,-4030699492,-1253225409,261884059
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2914802,ITABUNA,-3927310895,-1478903955,61765312
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2914901,ITACARÉ,-3899484155,-1427824929,10825464
29,BA,BAHIA,SEABRA,CENTRO SUL BAIANO,URBANO,2915007,ITAETÉ,-4096341877,-1298203399,307205931
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2915106,ITAGI,-4001362499,-1416179372,238428646
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2915205,ITAGIBÁ,-3984851556,-1428651417,1752987
29,BA,BAHIA,PORTO SEGURO,SUL BAIANO,URBANO,2915304,ITAGIMIRIM,-3961519181,-1608814328,180784821
29,BA,BAHIA,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2915353,ITAGUAÇU DA BAHIA,-4240115712,-1100872221,439328263
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2915403,ITAJU DO COLÔNIA,-3972472461,-1514019355,162620868
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2915502,ITAJUÍPE,-3938178815,-1467801899,99081983
29,BA,BAHIA,PORTO SEGURO,SUL BAIANO,URBANO,2915601,ITAMARAJU,-3953303988,-170423376,63656245
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2915700,ITAMARI,-3967634835,-1377483676,252374748
29,BA,BAHIA,ITAPETINGA,CENTRO SUL BAIANO,URBANO,2915809,ITAMBÉ,-4062404172,-1524801919,360376706
29,BA,BAHIA,CATU,METROPOLITANA DE SALVADOR,URBANO,2915908,ITANAGRA,-3803818094,-1226816314,42519104
29,BA,BAHIA,PORTO SEGURO,SUL BAIANO,URBANO,2916005,ITANHÉM,-4032704865,-171663329,201859933
29,BA,BAHIA,SALVADOR,METROPOLITANA DE SALVADOR,URBANO,2916104,ITAPARICA,-3868403031,-1288148905,3670131
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2916203,ITAPÉ,-3942996273,-1489480796,101347385
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2916302,ITAPEBI,-3952854139,-1597216666,190899544
29,BA,BAHIA,ITAPETINGA,CENTRO SUL BAIANO,URBANO,2916401,ITAPETINGA,-4024738091,-1524616719,28445834
29,BA,BAHIA,RIBEIRA DO POMBAL,NORDESTE BAIANO,URBANO,2916500,ITAPICURU,-3821861238,-113109527,156011359
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2916609,ITAPITANGA,-3956636188,-1442119474,137395011
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2916708,ITAQUARA,-3993824359,-13446409,568418023
29,BA,BAHIA,ITAPETINGA,CENTRO SUL BAIANO,URBANO,2916807,ITARANTIM,-4006154527,-1565783004,251402801
29,BA,BAHIA,FEIRA DE SANTANA,CENTRO NORTE BAIANO,URBANO,2916856,ITATIM,-3970377461,-1270924653,238571972
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2916906,ITIRUÇU,-401461723,-1353239861,828613854
29,BA,BAHIA,SENHOR DO BONFIM,CENTRO NORTE BAIANO,URBANO,2917003,ITIÚBA,-3985327697,-1069190123,378875956
29,BA,BAHIA,ITAPETINGA,CENTRO SUL BAIANO,URBANO,2917102,ITORORÓ,-4007170334,-1511903731,256384871
29,BA,BAHIA,BRUMADO,CENTRO SUL BAIANO,URBANO,2917201,ITUAÇU,-4131098153,-1380740715,539956726
29,BA,BAHIA,VALENÇA,SUL BAIANO,URBANO,2917300,ITUBERÁ,-3914904249,-1373615691,11286142
29,BA,BAHIA,GUANAMBI,CENTRO SUL BAIANO,URBANO,2917334,IUIÚ,-4355640262,-1441214604,506290074
29,BA,BAHIA,SANTA MARIA DA VITÓRIA,EXTREMO OESTE BAIANO,URBANO,2917359,JABORANDI,-4446596999,-13625934,521784221
29,BA,BAHIA,GUANAMBI,CENTRO SUL BAIANO,URBANO,2917409,JACARACI,-4243060877,-1484919057,860175795
29,BA,BAHIA,JACOBINA,CENTRO NORTE BAIANO,URBANO,2917508,JACOBINA,-4051301763,-1118506216,462045193
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2917607,JAGUAQUARA,-3997025518,-1353069863,673779354
29,BA,BAHIA,SENHOR DO BONFIM,CENTRO NORTE BAIANO,URBANO,2917706,JAGUARARI,-4019361147,-1026285426,655817355
29,BA,BAHIA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,URBANO,2917805,JAGUARIPE,-3889141863,-1311506389,8944731
29,BA,BAHIA,ENTRE RIOS,NORDESTE BAIANO,URBANO,2917904,JANDAÍRA,-3778686849,-1156574847,151192865
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2918001,JEQUIÉ,-4008860733,-1385566401,214152918
29,BA,BAHIA,JEREMOABO,NORDESTE BAIANO,URBANO,2918100,JEREMOABO,-3835181915,-1006224241,276080581
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2918209,JIQUIRIÇÁ,-3957650178,-1325230635,328113924
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2918308,JITAÚNA,-3988963218,-140174287,161931358
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2918357,JOÃO DOURADO,-4165998918,-1134640522,811309392
29,BA,BAHIA,JUAZEIRO,VALE SÃO-FRANCISCANO DA BAHIA,URBANO,2918407,JUAZEIRO,-4050355216,-9410717096,372414967
29,BA,BAHIA,PORTO SEGURO,SUL BAIANO,URBANO,2918456,JUCURUÇU,-4015881263,-1684451615,217917471
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2918506,JUSSARA,-4197973193,-1105455495,626761252
29,BA,BAHIA,ILHÉUS-ITABUNA,SUL BAIANO,URBANO,2918555,JUSSARI,-3949493987,-151904563,185184435
29,BA,BAHIA,SEABRA,CENTRO SUL BAIANO,URBANO,2918605,JUSSIAPE,-4159014201,-1351295034,519384274
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2918704,LAFAIETE COUTINHO,-4021060588,-1365299942,556183517
29,BA,BAHIA,GUANAMBI,CENTRO SUL BAIANO,URBANO,2918753,LAGOA REAL,-4214571184,-1403002899,519155591
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2918803,LAJE,-3942755215,-1317964868,243629005
29,BA,BAHIA,PORTO SEGURO,SUL BAIANO,URBANO,2918902,LAJEDÃO,-4034584653,-1761213094,285595271
29,BA,BAHIA,ITABERABA,CENTRO NORTE BAIANO,URBANO,2919009,LAJEDINHO,-4090370997,-1236037419,646140646
29,BA,BAHIA,JEQUIÉ,CENTRO SUL BAIANO,URBANO,2919058,LAJEDO DO TABOCAL,-402252295,-1347252,867690294
29,BA,BAHIA,SERRINHA,NORDESTE BAIANO,URBANO,2919108,LAMARÃO,-3889298033,-1179157774,290423336
29,BA,BAHIA,IRECÊ,CENTRO NORTE BAIANO,URBANO,2919157,LAPÃO,-4183190865,-1138013905,774229755
