"Date","Births"
"Sun Dec 05 1999 00:00:00 GMT-0500 (Eastern Standard Time)",7503
"Mon Dec 06 1999 00:00:00 GMT-0500 (Eastern Standard Time)",10956
"Tue Dec 07 1999 00:00:00 GMT-0500 (Eastern Standard Time)",12329
"Wed Dec 08 1999 00:00:00 GMT-0500 (Eastern Standard Time)",11849
"Thu Dec 09 1999 00:00:00 GMT-0500 (Eastern Standard Time)",11728
"Fri Dec 10 1999 00:00:00 GMT-0500 (Eastern Standard Time)",11459
"Sat Dec 11 1999 00:00:00 GMT-0500 (Eastern Standard Time)",8442
"Sun Dec 12 1999 00:00:00 GMT-0500 (Eastern Standard Time)",7528
"Mon Dec 13 1999 00:00:00 GMT-0500 (Eastern Standard Time)",10830
"Tue Dec 14 1999 00:00:00 GMT-0500 (Eastern Standard Time)",12667
"Wed Dec 15 1999 00:00:00 GMT-0500 (Eastern Standard Time)",12623
"Thu Dec 16 1999 00:00:00 GMT-0500 (Eastern Standard Time)",12441
"Fri Dec 17 1999 00:00:00 GMT-0500 (Eastern Standard Time)",12453
"Sat Dec 18 1999 00:00:00 GMT-0500 (Eastern Standard Time)",8979
"Sun Dec 19 1999 00:00:00 GMT-0500 (Eastern Standard Time)",7732
"Mon Dec 20 1999 00:00:00 GMT-0500 (Eastern Standard Time)",12497
"Tue Dec 21 1999 00:00:00 GMT-0500 (Eastern Standard Time)",13508
"Wed Dec 22 1999 00:00:00 GMT-0500 (Eastern Standard Time)",12166
"Thu Dec 23 1999 00:00:00 GMT-0500 (Eastern Standard Time)",10591
"Fri Dec 24 1999 00:00:00 GMT-0500 (Eastern Standard Time)",8046
"Sat Dec 25 1999 00:00:00 GMT-0500 (Eastern Standard Time)",6674
"Sun Dec 26 1999 00:00:00 GMT-0500 (Eastern Standard Time)",7432
"Mon Dec 27 1999 00:00:00 GMT-0500 (Eastern Standard Time)",11579
"Tue Dec 28 1999 00:00:00 GMT-0500 (Eastern Standard Time)",13158
"Wed Dec 29 1999 00:00:00 GMT-0500 (Eastern Standard Time)",12629
"Thu Dec 30 1999 00:00:00 GMT-0500 (Eastern Standard Time)",11935
"Fri Dec 31 1999 00:00:00 GMT-0500 (Eastern Standard Time)",9335
"Sat Jan 01 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8843
"Sun Jan 02 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7816
"Mon Jan 03 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11123
"Tue Jan 04 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12703
"Wed Jan 05 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12240
"Thu Jan 06 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12260
"Fri Jan 07 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12280
"Sat Jan 08 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8750
"Sun Jan 09 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7736
"Mon Jan 10 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11418
"Tue Jan 11 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12323
"Wed Jan 12 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12057
"Thu Jan 13 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11556
"Fri Jan 14 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11924
"Sat Jan 15 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8365
"Sun Jan 16 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7499
"Mon Jan 17 2000 00:00:00 GMT-0500 (Eastern Standard Time)",10601
"Tue Jan 18 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12086
"Wed Jan 19 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12083
"Thu Jan 20 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12188
"Fri Jan 21 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11667
"Sat Jan 22 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8633
"Sun Jan 23 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7712
"Mon Jan 24 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11184
"Tue Jan 25 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12253
"Wed Jan 26 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11879
"Thu Jan 27 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12136
"Fri Jan 28 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11673
"Sat Jan 29 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8635
"Sun Jan 30 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7603
"Mon Jan 31 2000 00:00:00 GMT-0500 (Eastern Standard Time)",10882
"Tue Feb 01 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12359
"Wed Feb 02 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12082
"Thu Feb 03 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11806
"Fri Feb 04 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11828
"Sat Feb 05 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8474
"Sun Feb 06 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7730
"Mon Feb 07 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11375
"Tue Feb 08 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12591
"Wed Feb 09 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12024
"Thu Feb 10 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12339
"Fri Feb 11 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12182
"Sat Feb 12 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8674
"Sun Feb 13 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7801
"Mon Feb 14 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11920
"Tue Feb 15 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12711
"Wed Feb 16 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12256
"Thu Feb 17 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12274
"Fri Feb 18 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12162
"Sat Feb 19 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8693
"Sun Feb 20 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7763
"Mon Feb 21 2000 00:00:00 GMT-0500 (Eastern Standard Time)",10406
"Tue Feb 22 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12401
"Wed Feb 23 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11972
"Thu Feb 24 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12160
"Fri Feb 25 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11971
"Sat Feb 26 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8847
"Sun Feb 27 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7716
"Mon Feb 28 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11215
"Tue Feb 29 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11645
"Wed Mar 01 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12407
"Thu Mar 02 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12261
"Fri Mar 03 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12120
"Sat Mar 04 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8861
"Sun Mar 05 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7599
"Mon Mar 06 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11122
"Tue Mar 07 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12133
"Wed Mar 08 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12061
"Thu Mar 09 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12303
"Fri Mar 10 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11898
"Sat Mar 11 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8657
"Sun Mar 12 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7762
"Mon Mar 13 2000 00:00:00 GMT-0500 (Eastern Standard Time)",10946
"Tue Mar 14 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12523
"Wed Mar 15 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12114
"Thu Mar 16 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12154
"Fri Mar 17 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12147
"Sat Mar 18 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8502
"Sun Mar 19 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7623
"Mon Mar 20 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11281
"Tue Mar 21 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12370
"Wed Mar 22 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12047
"Thu Mar 23 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12168
"Fri Mar 24 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12104
"Sat Mar 25 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8975
"Sun Mar 26 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7675
"Mon Mar 27 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11051
"Tue Mar 28 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12394
"Wed Mar 29 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11806
"Thu Mar 30 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11851
"Fri Mar 31 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11638
"Sat Apr 01 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8238
"Sun Apr 02 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7419
"Mon Apr 03 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11178
"Tue Apr 04 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12523
"Wed Apr 05 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11946
"Thu Apr 06 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11929
"Fri Apr 07 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12004
"Sat Apr 08 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8583
"Sun Apr 09 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7628
"Mon Apr 10 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11108
"Tue Apr 11 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12567
"Wed Apr 12 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12241
"Thu Apr 13 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11677
"Fri Apr 14 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11829
"Sat Apr 15 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8718
"Sun Apr 16 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7725
"Mon Apr 17 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11115
"Tue Apr 18 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12525
"Wed Apr 19 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12251
"Thu Apr 20 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12055
"Fri Apr 21 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11080
"Sat Apr 22 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8233
"Sun Apr 23 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7375
"Mon Apr 24 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11109
"Tue Apr 25 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12237
"Wed Apr 26 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11994
"Thu Apr 27 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12013
"Fri Apr 28 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11785
"Sat Apr 29 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8580
"Sun Apr 30 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7515
"Mon May 01 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11399
"Tue May 02 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12692
"Wed May 03 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12017
"Thu May 04 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12212
"Fri May 05 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12252
"Sat May 06 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8689
"Sun May 07 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7675
"Mon May 08 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11384
"Tue May 09 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12470
"Wed May 10 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12342
"Thu May 11 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12185
"Fri May 12 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11928
"Sat May 13 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8569
"Sun May 14 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7495
"Mon May 15 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11316
"Tue May 16 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12581
"Wed May 17 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12487
"Thu May 18 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12336
"Fri May 19 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11961
"Sat May 20 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8476
"Sun May 21 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7741
"Mon May 22 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11365
"Tue May 23 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12806
"Wed May 24 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12427
"Thu May 25 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12752
"Fri May 26 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12503
"Sat May 27 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8866
"Sun May 28 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7758
"Mon May 29 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8099
"Tue May 30 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11699
"Wed May 31 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12725
"Thu Jun 01 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13114
"Fri Jun 02 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12428
"Sat Jun 03 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8776
"Sun Jun 04 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7860
"Mon Jun 05 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11458
"Tue Jun 06 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12434
"Wed Jun 07 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12217
"Thu Jun 08 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12508
"Fri Jun 09 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12275
"Sat Jun 10 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8956
"Sun Jun 11 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7961
"Mon Jun 12 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11580
"Tue Jun 13 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12416
"Wed Jun 14 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12599
"Thu Jun 15 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12528
"Fri Jun 16 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12524
"Sat Jun 17 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8981
"Sun Jun 18 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8024
"Mon Jun 19 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11425
"Tue Jun 20 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12764
"Wed Jun 21 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12497
"Thu Jun 22 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12561
"Fri Jun 23 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12364
"Sat Jun 24 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8952
"Sun Jun 25 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8057
"Mon Jun 26 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11914
"Tue Jun 27 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13103
"Wed Jun 28 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12776
"Thu Jun 29 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13184
"Fri Jun 30 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12970
"Sat Jul 01 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9215
"Sun Jul 02 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7933
"Mon Jul 03 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11080
"Tue Jul 04 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9394
"Wed Jul 05 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12078
"Thu Jul 06 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13558
"Fri Jul 07 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13372
"Sat Jul 08 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9479
"Sun Jul 09 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8435
"Mon Jul 10 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12161
"Tue Jul 11 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13267
"Wed Jul 12 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12543
"Thu Jul 13 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12684
"Fri Jul 14 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12941
"Sat Jul 15 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9392
"Sun Jul 16 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8313
"Mon Jul 17 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11876
"Tue Jul 18 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13354
"Wed Jul 19 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12718
"Thu Jul 20 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12855
"Fri Jul 21 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12767
"Sat Jul 22 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9269
"Sun Jul 23 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8011
"Mon Jul 24 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11916
"Tue Jul 25 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12943
"Wed Jul 26 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12700
"Thu Jul 27 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12849
"Fri Jul 28 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12654
"Sat Jul 29 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9303
"Sun Jul 30 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8289
"Mon Jul 31 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11626
"Tue Aug 01 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13081
"Wed Aug 02 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12489
"Thu Aug 03 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12834
"Fri Aug 04 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12681
"Sat Aug 05 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9236
"Sun Aug 06 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8201
"Mon Aug 07 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11628
"Tue Aug 08 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13334
"Wed Aug 09 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12926
"Thu Aug 10 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12694
"Fri Aug 11 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12478
"Sat Aug 12 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9072
"Sun Aug 13 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8174
"Mon Aug 14 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11638
"Tue Aug 15 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13067
"Wed Aug 16 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12876
"Thu Aug 17 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12828
"Fri Aug 18 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12839
"Sat Aug 19 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9102
"Sun Aug 20 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8122
"Mon Aug 21 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11711
"Tue Aug 22 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13172
"Wed Aug 23 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12685
"Thu Aug 24 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12737
"Fri Aug 25 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12623
"Sat Aug 26 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9193
"Sun Aug 27 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8086
"Mon Aug 28 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11794
"Tue Aug 29 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12922
"Wed Aug 30 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12805
"Thu Aug 31 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13052
"Fri Sep 01 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12826
"Sat Sep 02 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9066
"Sun Sep 03 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8080
"Mon Sep 04 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8412
"Tue Sep 05 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11871
"Wed Sep 06 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13577
"Thu Sep 07 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13194
"Fri Sep 08 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13166
"Sat Sep 09 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9617
"Sun Sep 10 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8354
"Mon Sep 11 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12091
"Tue Sep 12 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13263
"Wed Sep 13 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12965
"Thu Sep 14 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13432
"Fri Sep 15 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13245
"Sat Sep 16 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9580
"Sun Sep 17 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8512
"Mon Sep 18 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12244
"Tue Sep 19 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13533
"Wed Sep 20 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13384
"Thu Sep 21 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13050
"Fri Sep 22 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12893
"Sat Sep 23 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9304
"Sun Sep 24 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8392
"Mon Sep 25 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12150
"Tue Sep 26 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13210
"Wed Sep 27 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13137
"Thu Sep 28 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",13202
"Fri Sep 29 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12724
"Sat Sep 30 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",9135
"Sun Oct 01 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8279
"Mon Oct 02 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11905
"Tue Oct 03 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12969
"Wed Oct 04 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12841
"Thu Oct 05 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12943
"Fri Oct 06 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12491
"Sat Oct 07 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8925
"Sun Oct 08 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7956
"Mon Oct 09 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11022
"Tue Oct 10 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12750
"Wed Oct 11 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12564
"Thu Oct 12 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12756
"Fri Oct 13 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11468
"Sat Oct 14 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8985
"Sun Oct 15 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7972
"Mon Oct 16 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11702
"Tue Oct 17 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12805
"Wed Oct 18 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12470
"Thu Oct 19 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12195
"Fri Oct 20 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12146
"Sat Oct 21 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8765
"Sun Oct 22 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7772
"Mon Oct 23 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",11526
"Tue Oct 24 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12685
"Wed Oct 25 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12463
"Thu Oct 26 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12475
"Fri Oct 27 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",12051
"Sat Oct 28 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",8790
"Sun Oct 29 2000 00:00:00 GMT-0400 (Eastern Daylight Time)",7954
"Mon Oct 30 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11227
"Tue Oct 31 2000 00:00:00 GMT-0500 (Eastern Standard Time)",11069
"Wed Nov 01 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12579
"Thu Nov 02 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12734
"Fri Nov 03 2000 00:00:00 GMT-0500 (Eastern Standard Time)",12329
"Sat Nov 04 2000 00:00:00 GMT-0500 (Eastern Standard Time)",8853
"Sun Nov 05 2000 00:00:00 GMT-0500 (Eastern Standard Time)",7890
